time,ax,ay,az,gx,gy,gz,mx,my,mz
0.00,-0.79,0.83,-9.97,-0.01,0.04,0.00,12.00,16.00,-100.00
0.01,-0.79,0.83,-9.97,-0.01,0.04,0.00,12.00,16.00,-100.00
0.03,-0.78,0.84,-9.96,-0.00,0.04,0.00,12.00,16.00,-100.00
0.04,-0.78,0.84,-9.96,-0.00,0.03,-0.00,12.00,16.00,-100.00
0.10,-0.79,0.84,-9.96,-0.00,0.00,-0.00,12.00,16.00,-100.00
0.11,-0.79,0.84,-9.96,-0.00,0.00,-0.00,12.00,16.00,-100.00
0.12,-0.86,0.87,-10.18,-0.01,0.00,-0.00,12.00,16.00,-100.00
0.14,-0.86,0.85,-9.96,-0.01,0.00,-0.00,12.00,16.00,-100.00
0.15,-0.86,0.85,-9.96,-0.01,0.00,-0.00,12.00,16.00,-100.00
0.16,-0.85,0.82,-9.92,-0.00,0.01,-0.00,12.00,16.00,-100.00
0.17,-0.85,0.82,-9.92,-0.00,0.01,-0.00,12.00,16.00,-100.00
0.19,-0.90,0.84,-9.97,-0.00,0.02,-0.00,12.00,16.00,-100.00
0.20,-0.91,0.85,-9.96,-0.00,0.04,0.00,12.00,16.00,-100.00
0.21,-0.91,0.85,-9.96,-0.00,0.04,0.00,12.00,16.00,-100.00
0.22,-0.88,0.83,-9.95,-0.00,0.06,0.00,12.00,16.00,-100.00
0.24,-0.81,0.83,-9.97,-0.00,0.08,0.00,12.00,16.00,-100.00
0.25,-0.81,0.83,-9.97,-0.00,0.08,0.00,12.00,16.00,-100.00
0.26,-0.79,0.83,-9.95,-0.00,0.08,0.00,12.00,16.00,-100.00
0.27,-0.79,0.83,-9.95,-0.00,0.08,0.00,12.00,16.00,-100.00
0.29,-0.75,0.83,-9.95,-0.00,0.07,0.00,12.00,16.00,-100.00
0.30,-0.74,0.83,-9.97,-0.00,0.05,0.00,12.00,16.00,-100.00
0.31,-0.74,0.83,-9.97,-0.00,0.05,0.00,12.00,16.00,-100.00
0.32,-0.76,0.82,-9.97,-0.00,0.03,0.00,12.00,16.00,-100.00
0.34,-0.79,0.84,-9.97,-0.00,0.01,-0.00,12.00,16.00,-100.00
0.35,-0.79,0.84,-9.97,-0.00,0.01,-0.00,12.00,16.00,-100.00
0.36,-0.84,0.83,-10.00,-0.00,0.00,-0.00,12.00,16.00,-100.00
0.37,-0.84,0.83,-10.00,-0.00,0.00,-0.00,12.00,16.00,-100.00
0.39,-0.87,0.83,-9.98,-0.00,0.01,-0.00,12.00,16.00,-100.00
0.40,-0.89,0.84,-9.96,-0.00,0.02,-0.00,12.00,16.00,-100.00
0.41,-0.89,0.84,-9.96,-0.00,0.02,-0.00,12.00,16.00,-100.00
0.42,-0.87,0.84,-9.97,-0.00,0.03,0.00,12.00,16.00,-100.00
0.44,-0.83,0.84,-9.97,-0.00,0.05,0.00,12.00,16.00,-100.00
0.45,-0.83,0.84,-9.97,-0.00,0.05,0.00,12.00,16.00,-100.00
0.46,-0.82,0.84,-9.97,-0.00,0.05,0.00,12.00,16.00,-100.00
0.47,-0.82,0.84,-9.97,-0.00,0.05,0.00,12.00,16.00,-100.00
0.49,-0.79,0.82,-9.96,-0.00,0.05,0.00,12.00,16.00,-100.00
0.50,-0.78,0.82,-9.95,-0.00,0.04,0.00,12.00,16.00,-100.00
0.51,-0.78,0.82,-9.95,-0.00,0.04,0.00,12.00,16.00,-100.00
0.52,-0.88,0.84,-9.97,-0.00,0.04,0.00,12.00,16.00,-100.00
0.54,-0.88,0.84,-9.97,-0.00,0.04,0.00,12.00,16.00,-100.00
0.55,-1.35,0.89,-9.90,0.00,0.07,0.00,12.00,16.00,-100.00
0.56,-1.65,0.85,-10.32,0.01,0.25,0.02,12.00,16.00,-100.00
0.57,-1.65,0.85,-10.32,0.01,0.25,0.02,12.00,16.00,-100.00
0.59,-1.61,0.85,-10.62,0.00,0.53,0.04,12.00,16.00,-100.00
0.60,-2.16,0.92,-10.64,0.01,0.87,0.06,12.00,16.00,-100.00
0.61,-2.16,0.92,-10.64,0.01,0.87,0.06,12.00,16.00,-100.00
0.62,-2.31,0.61,-11.18,0.01,1.39,0.10,12.00,16.00,-100.00
0.64,-2.31,0.61,-11.18,0.01,1.39,0.10,12.00,16.00,-100.00
0.65,-1.28,0.41,-12.08,-0.01,2.01,0.12,12.00,16.00,-100.00
0.66,0.26,0.93,-12.38,0.02,2.80,0.09,12.00,16.00,-100.00
0.67,0.26,0.93,-12.38,0.02,2.80,0.09,12.00,16.00,-100.00
0.69,1.24,0.59,-9.00,0.00,3.08,0.05,12.00,16.00,-100.00
0.70,1.44,1.00,-9.28,-0.00,2.87,0.07,12.00,16.00,-100.00
0.71,1.44,1.00,-9.28,-0.00,2.87,0.07,12.00,16.00,-100.00
0.72,2.91,1.66,-8.29,-0.01,2.51,0.12,12.00,16.00,-100.00
0.73,2.91,1.66,-8.29,-0.01,2.51,0.12,12.00,16.00,-100.00
0.75,3.60,0.87,-8.82,-0.04,2.02,0.14,12.00,16.00,-100.00
0.76,4.28,0.70,-7.63,-0.02,1.62,0.12,12.00,16.00,-100.00
0.77,4.28,0.70,-7.63,-0.02,1.62,0.12,12.00,16.00,-100.00
0.78,4.53,0.69,-7.29,-0.01,1.14,0.08,12.00,16.00,-100.00
0.80,4.41,0.67,-7.80,-0.01,0.65,0.05,12.00,16.00,-100.00
0.81,4.41,0.67,-7.80,-0.01,0.65,0.05,12.00,16.00,-100.00
0.82,4.26,0.70,-8.04,-0.00,0.24,0.01,12.00,16.00,-100.00
0.83,4.26,0.70,-8.04,-0.00,0.24,0.01,12.00,16.00,-100.00
0.85,3.43,0.81,-9.24,-0.00,-0.03,-0.00,12.00,16.00,-100.00
0.86,2.74,0.79,-10.49,-0.00,-0.04,-0.00,12.00,16.00,-100.00
0.87,2.74,0.79,-10.49,-0.00,-0.04,-0.00,12.00,16.00,-100.00
0.88,2.34,0.87,-11.30,-0.00,0.26,0.01,12.00,16.00,-100.00
0.90,2.34,0.87,-11.30,-0.00,0.26,0.01,12.00,16.00,-100.00
0.91,2.44,0.92,-12.42,0.01,0.86,0.00,12.00,16.00,-100.00
0.92,2.59,0.97,-11.84,0.03,1.69,0.01,12.00,16.00,-100.00
0.93,2.59,0.97,-11.84,0.03,1.69,0.01,12.00,16.00,-100.00
0.95,3.86,0.37,-11.71,0.05,2.41,0.02,12.00,16.00,-100.00
0.96,5.52,0.22,-9.75,0.12,2.49,0.00,12.00,16.00,-100.00
0.97,5.52,0.22,-9.75,0.12,2.49,0.00,12.00,16.00,-100.00
0.98,6.00,0.19,-8.55,0.21,2.85,-0.01,12.00,16.00,-100.00
1.00,6.00,0.19,-8.55,0.21,2.85,-0.01,12.00,16.00,-100.00
1.01,6.74,0.65,-7.20,0.14,3.33,-0.07,12.00,16.00,-100.00
1.02,8.13,0.00,-7.62,0.14,3.84,-0.12,12.00,16.00,-100.00
1.03,8.13,0.00,-7.62,0.14,3.84,-0.12,12.00,16.00,-100.00
1.05,8.51,-1.45,-3.16,0.12,4.61,-0.01,12.00,16.00,-100.00
1.06,9.81,-1.70,-1.24,-0.10,5.69,0.15,12.00,16.00,-100.00
1.07,9.81,-1.70,-1.24,-0.10,5.69,0.15,12.00,16.00,-100.00
1.08,9.49,-1.12,-0.17,-0.20,6.77,0.06,12.00,16.00,-100.00
1.10,9.49,-1.12,-0.17,-0.20,6.77,0.06,12.00,16.00,-100.00
1.11,11.22,-0.70,1.38,-0.12,7.60,-0.19,12.00,16.00,-100.00
1.12,11.92,-0.30,2.88,-0.02,7.65,-0.39,12.00,16.00,-100.00
1.13,11.92,-0.30,2.88,-0.02,7.65,-0.39,12.00,16.00,-100.00
