time,ax,ay,az,gx,gy,gz,mx,my,mz
0.00,-1.00,0.53,-10.02,0.05,-0.31,-0.10,-100.00,100.00,100.00
0.01,-1.03,0.54,-10.00,0.05,-0.29,-0.10,-100.00,100.00,100.00
0.03,-1.03,0.54,-10.00,0.05,-0.29,-0.10,-100.00,100.00,100.00
0.04,-1.01,0.53,-10.04,0.05,-0.27,-0.10,-100.00,100.00,100.00
0.10,-0.95,0.52,-10.02,0.05,-0.24,-0.10,-100.00,100.00,50.00
0.11,-0.93,0.52,-10.02,0.05,-0.25,-0.10,-100.00,100.00,50.00
0.12,-0.93,0.52,-10.02,0.05,-0.25,-0.10,-100.00,100.00,50.00
0.13,-0.92,0.52,-10.01,0.05,-0.26,-0.10,-100.00,100.00,50.00
0.15,-0.93,0.52,-10.00,0.05,-0.27,-0.10,-100.00,100.00,50.00
0.16,-0.93,0.52,-10.00,0.05,-0.27,-0.10,-100.00,100.00,50.00
0.17,-0.96,0.53,-10.00,0.05,-0.28,-0.10,-100.00,100.00,50.00
0.18,-0.96,0.53,-10.00,0.05,-0.28,-0.10,-100.00,100.00,50.00
0.20,-0.99,0.54,-10.02,0.05,-0.28,-0.10,-78.00,100.00,50.00
0.21,-1.02,0.53,-10.03,0.05,-0.28,-0.10,-78.00,100.00,50.00
0.22,-1.02,0.53,-10.03,0.05,-0.28,-0.10,-78.00,100.00,50.00
0.23,-1.02,0.54,-10.05,0.05,-0.26,-0.10,-78.00,100.00,50.00
0.25,-0.97,0.52,-10.02,0.05,-0.25,-0.09,-78.00,100.00,50.00
0.26,-0.97,0.52,-10.02,0.05,-0.25,-0.09,-78.00,100.00,50.00
0.27,-0.95,0.54,-9.99,0.05,-0.25,-0.09,-78.00,100.00,50.00
0.28,-0.95,0.54,-9.99,0.05,-0.25,-0.09,-78.00,100.00,50.00
0.36,-0.96,0.53,-10.02,0.05,-0.25,-0.10,-56.00,100.00,50.00
0.44,-0.97,0.53,-10.01,0.05,-0.30,-0.10,-56.00,100.00,50.00
0.52,-1.01,0.51,-10.00,0.05,-0.30,-0.10,-100.00,67.00,50.00
0.60,-0.98,0.53,-10.01,0.05,-0.28,-0.10,-78.00,100.00,50.00
0.67,-0.91,0.54,-9.97,0.05,-0.39,-0.10,-78.00,100.00,50.00
0.69,-0.91,0.54,-9.97,0.05,-0.39,-0.10,-78.00,100.00,50.00
0.70,-0.99,0.53,-9.98,0.05,-0.44,-0.11,-78.00,100.00,50.00
