time,ax,ay,az,gx,gy,gz,mx,my,mz
0.02,-1.12,-0.08,-10.02,0.00,-0.00,0.00,-20.00,-10.00,60.00
0.03,-1.13,-0.09,-9.96,-0.00,-0.01,0.00,-20.00,-10.00,60.00
0.04,-1.13,-0.09,-9.96,-0.00,-0.01,0.00,-20.00,-10.00,60.00
0.05,-1.21,-0.03,-10.10,0.01,0.00,0.00,-100.00,100.00,-100.00
0.12,-1.14,-0.07,-9.93,-0.00,0.00,0.00,-100.00,100.00,-100.00
0.13,-1.15,-0.07,-10.06,-0.00,0.01,0.00,-100.00,100.00,-100.00
0.14,-1.15,-0.07,-10.06,-0.00,0.01,0.00,-100.00,100.00,-100.00
0.16,-1.12,-0.07,-10.02,-0.00,0.02,0.00,-100.00,100.00,-100.00
0.17,-1.12,-0.08,-9.98,-0.00,0.02,0.00,-100.00,100.00,-100.00
0.18,-1.12,-0.08,-9.98,-0.00,0.02,0.00,-100.00,100.00,-100.00
0.19,-1.10,-0.08,-10.04,-0.00,0.02,0.00,-100.00,100.00,100.00
0.20,-1.13,-0.08,-10.00,-0.00,0.01,0.00,-100.00,100.00,100.00
0.22,-1.13,-0.08,-10.00,-0.00,0.01,0.00,-100.00,100.00,100.00
0.23,-1.10,-0.08,-10.01,-0.00,0.01,0.00,-100.00,100.00,100.00
0.24,-1.10,-0.08,-10.01,-0.00,0.01,0.00,-100.00,100.00,100.00
0.25,-1.11,-0.08,-10.02,-0.00,0.02,0.00,-100.00,100.00,100.00
0.27,-1.08,-0.06,-10.06,-0.00,0.01,0.00,-100.00,100.00,100.00
0.28,-1.08,-0.06,-10.06,-0.00,0.01,0.00,-100.00,100.00,100.00
0.29,-1.07,-0.07,-10.02,-0.00,0.01,0.00,-100.00,100.00,100.00
0.31,-1.08,-0.08,-10.03,0.00,0.01,0.00,-100.00,100.00,34.00
0.32,-1.08,-0.08,-10.03,0.00,0.01,0.00,-100.00,100.00,34.00
0.33,-1.13,-0.08,-10.02,-0.00,0.00,0.00,-100.00,100.00,34.00
0.34,-1.13,-0.08,-10.02,-0.00,0.00,0.00,-100.00,100.00,34.00
0.35,-1.14,-0.09,-9.99,-0.00,0.00,0.00,-100.00,100.00,34.00
0.37,-1.11,-0.08,-10.01,-0.00,-0.01,-0.00,-100.00,100.00,34.00
0.38,-1.11,-0.08,-10.01,-0.00,-0.01,-0.00,-100.00,100.00,34.00
0.39,-1.13,-0.08,-10.01,-0.00,-0.01,-0.00,-100.00,100.00,34.00
0.41,-1.07,-0.08,-10.02,-0.00,-0.01,0.00,-100.00,100.00,34.00
0.42,-1.07,-0.08,-10.02,-0.00,-0.01,0.00,-100.00,100.00,34.00
0.43,-1.11,-0.07,-10.04,-0.00,-0.01,0.00,-100.00,100.00,100.00
0.44,-1.11,-0.07,-10.04,-0.00,-0.01,0.00,-100.00,100.00,100.00
0.46,-1.10,-0.07,-10.04,0.00,-0.01,0.00,-100.00,100.00,100.00
0.47,-1.09,-0.07,-10.03,0.00,-0.01,0.00,-100.00,100.00,100.00
0.48,-1.09,-0.07,-10.03,0.00,-0.01,0.00,-100.00,100.00,100.00
0.49,-1.11,-0.07,-10.02,0.00,-0.01,0.00,-100.00,100.00,100.00
0.50,-1.11,-0.08,-10.04,-0.00,-0.00,0.00,-100.00,100.00,100.00
0.52,-1.11,-0.08,-10.04,-0.00,-0.00,0.00,-100.00,100.00,100.00
0.53,-1.13,-0.07,-10.02,-0.00,-0.00,0.00,-100.00,100.00,100.00
0.54,-1.13,-0.07,-10.02,-0.00,-0.00,0.00,-100.00,100.00,100.00
0.56,-1.11,-0.08,-10.08,-0.00,0.00,0.00,-100.00,100.00,34.00
0.57,-1.12,-0.09,-10.03,-0.00,-0.00,0.00,-100.00,100.00,34.00
0.58,-1.12,-0.09,-10.03,-0.00,-0.00,0.00,-100.00,100.00,34.00
0.59,-1.12,-0.08,-10.01,-0.00,-0.00,0.00,-100.00,100.00,34.00
0.61,-1.11,-0.06,-10.02,-0.00,-0.00,0.00,-100.00,100.00,34.00
0.62,-1.11,-0.06,-10.02,-0.00,-0.00,0.00,-100.00,100.00,34.00
0.63,-1.13,-0.07,-10.01,-0.00,-0.00,0.00,-100.00,100.00,34.00
0.64,-1.13,-0.07,-10.01,-0.00,-0.00,0.00,-100.00,100.00,34.00
0.65,-1.11,-0.08,-10.03,-0.00,-0.00,0.00,-100.00,100.00,34.00
0.67,-1.11,-0.08,-10.02,-0.00,-0.00,0.00,-100.00,100.00,34.00
0.75,-1.11,-0.08,-10.03,-0.00,-0.00,0.00,-100.00,100.00,34.00
0.82,-1.12,-0.08,-10.04,-0.00,0.00,0.00,-100.00,100.00,34.00
0.90,-1.13,-0.09,-10.06,-0.00,-0.00,0.00,-100.00,100.00,34.00
0.98,-1.12,-0.09,-10.02,-0.00,-0.00,0.00,-100.00,100.00,-33.00
0.99,-1.12,-0.10,-10.02,-0.00,-0.00,0.00,-100.00,100.00,-33.00
1.00,-1.12,-0.10,-10.02,-0.00,-0.00,0.00,-100.00,100.00,-33.00
1.02,-1.12,-0.07,-10.02,-0.00,-0.00,0.00,-100.00,100.00,-33.00
1.03,-1.11,-0.09,-10.04,-0.00,-0.00,0.00,-100.00,100.00,-33.00
1.04,-1.11,-0.09,-10.04,-0.00,-0.00,0.00,-100.00,100.00,-33.00
1.05,-1.12,-0.09,-10.04,-0.00,-0.00,0.00,-100.00,100.00,34.00
1.07,-1.12,-0.08,-10.06,-0.00,-0.00,0.00,-100.00,100.00,34.00
1.08,-1.12,-0.08,-10.06,-0.00,-0.00,0.00,-100.00,100.00,34.00
1.09,-1.12,-0.08,-10.05,-0.00,-0.00,0.00,-100.00,100.00,34.00
1.10,-1.12,-0.08,-10.05,-0.00,-0.00,0.00,-100.00,100.00,34.00
1.12,-1.11,-0.09,-10.02,-0.00,-0.00,0.00,-100.00,100.00,34.00
1.13,-1.13,-0.07,-10.03,-0.00,-0.00,0.00,-100.00,100.00,34.00
1.14,-1.13,-0.07,-10.03,-0.00,-0.00,0.00,-100.00,100.00,34.00
1.15,-1.11,-0.08,-10.01,-0.00,-0.00,0.00,-100.00,100.00,34.00
1.17,-1.12,-0.08,-10.02,-0.00,-0.00,0.00,-100.00,100.00,34.00
1.18,-1.12,-0.08,-10.02,-0.00,-0.00,0.00,-100.00,100.00,34.00
1.19,-1.12,-0.08,-10.04,-0.00,-0.00,0.00,-78.00,100.00,34.00
1.20,-1.12,-0.08,-10.04,-0.00,-0.00,0.00,-78.00,100.00,34.00
1.22,-1.11,-0.07,-10.03,-0.00,-0.00,0.00,-78.00,100.00,34.00
1.23,-1.11,-0.07,-10.04,-0.00,-0.00,0.00,-78.00,100.00,34.00
1.24,-1.11,-0.07,-10.04,-0.00,-0.00,0.00,-78.00,100.00,34.00
1.25,-1.11,-0.08,-10.01,-0.00,-0.00,0.00,-78.00,100.00,34.00
1.27,-1.13,-0.08,-10.02,-0.00,-0.00,0.00,-78.00,100.00,34.00
1.28,-1.13,-0.08,-10.02,-0.00,-0.00,0.00,-78.00,100.00,34.00
1.29,-1.13,-0.09,-10.03,-0.00,-0.00,0.00,-78.00,100.00,34.00
1.30,-1.13,-0.09,-10.03,-0.00,-0.00,0.00,-78.00,100.00,34.00
1.32,-1.12,-0.09,-10.05,-0.00,-0.00,0.00,-78.00,100.00,34.00
1.33,-1.12,-0.08,-10.03,-0.00,-0.00,0.00,-78.00,100.00,34.00
1.34,-1.12,-0.08,-10.03,-0.00,-0.00,0.00,-78.00,100.00,34.00
1.35,-1.12,-0.08,-10.03,-0.00,-0.00,0.00,-78.00,100.00,34.00
1.37,-1.12,-0.08,-10.02,-0.00,-0.00,0.00,-78.00,100.00,34.00
1.38,-1.12,-0.08,-10.02,-0.00,-0.00,0.00,-78.00,100.00,34.00
1.39,-1.11,-0.08,-10.01,-0.00,-0.00,0.00,-78.00,100.00,34.00
1.40,-1.11,-0.08,-10.01,-0.00,-0.00,0.00,-78.00,100.00,34.00
1.42,-1.12,-0.09,-9.99,-0.00,-0.00,0.00,-78.00,100.00,34.00
1.43,-1.13,-0.07,-10.04,-0.00,-0.00,0.00,-78.00,100.00,-33.00
1.44,-1.13,-0.07,-10.04,-0.00,-0.00,0.00,-78.00,100.00,-33.00
1.45,-1.11,-0.08,-10.02,-0.00,-0.00,0.00,-78.00,100.00,-33.00
1.47,-1.13,-0.09,-10.04,-0.00,-0.00,0.00,-78.00,100.00,-33.00
1.48,-1.13,-0.09,-10.04,-0.00,-0.00,0.00,-78.00,100.00,-33.00
1.49,-1.13,-0.08,-10.03,-0.00,-0.00,0.00,-78.00,100.00,-33.00
1.50,-1.13,-0.08,-10.03,-0.00,-0.00,0.00,-78.00,100.00,-33.00
1.52,-1.11,-0.08,-10.02,-0.00,-0.00,0.00,-78.00,100.00,-33.00
1.53,-1.11,-0.10,-10.01,-0.00,-0.00,0.00,-78.00,100.00,-33.00
1.54,-1.11,-0.10,-10.01,-0.00,-0.00,0.00,-78.00,100.00,-33.00
1.55,-1.11,-0.08,-10.03,-0.00,-0.00,0.00,-78.00,100.00,34.00
1.57,-1.12,-0.08,-10.05,-0.00,-0.00,0.00,-78.00,100.00,34.00
1.58,-1.12,-0.08,-10.05,-0.00,-0.00,0.00,-78.00,100.00,34.00
1.59,-1.12,-0.08,-10.04,-0.00,-0.00,0.00,-78.00,100.00,34.00
1.60,-1.12,-0.08,-10.04,-0.00,-0.00,0.00,-78.00,100.00,34.00
1.62,-1.12,-0.08,-10.03,-0.00,0.00,0.00,-78.00,100.00,34.00
1.63,-1.12,-0.07,-10.02,-0.00,-0.00,0.00,-78.00,100.00,34.00
1.64,-1.12,-0.07,-10.02,-0.00,-0.00,0.00,-78.00,100.00,34.00
1.65,-1.13,-0.06,-10.04,-0.00,-0.00,0.00,-78.00,100.00,34.00
