time,ax,ay,az,gx,gy,gz,mx,my,mz
0.00,-0.33,0.88,-9.98,-0.00,0.05,0.00,12.00,16.00,-100.00
0.01,-0.32,0.88,-9.97,-0.00,0.04,0.00,12.00,16.00,-100.00
0.03,-0.32,0.88,-9.97,-0.00,0.04,0.00,12.00,16.00,-100.00
0.04,-0.31,0.90,-9.98,-0.00,0.02,-0.00,12.00,16.00,-100.00
0.10,-0.42,0.91,-9.97,-0.00,0.01,-0.00,12.00,16.00,-100.00
0.11,-0.42,0.91,-9.97,-0.00,0.01,-0.00,12.00,16.00,-100.00
0.12,-0.43,0.89,-10.02,-0.00,0.02,-0.00,12.00,16.00,-100.00
0.13,-0.42,0.89,-9.99,-0.00,0.04,-0.00,12.00,16.00,-100.00
0.15,-0.42,0.89,-9.99,-0.00,0.04,-0.00,12.00,16.00,-100.00
0.16,-0.34,0.89,-9.95,-0.00,0.04,0.00,12.00,16.00,-100.00
0.17,-0.29,0.88,-9.97,-0.00,0.03,0.00,12.00,16.00,-100.00
0.18,-0.29,0.88,-9.97,-0.00,0.03,0.00,12.00,16.00,-100.00
0.20,-0.32,0.89,-9.92,-0.00,0.01,-0.00,12.00,16.00,-100.00
0.21,-0.32,0.89,-9.92,-0.00,0.01,-0.00,12.00,16.00,-100.00
0.22,-0.39,0.88,-9.98,-0.00,-0.01,-0.00,12.00,16.00,-100.00
0.23,-0.40,0.89,-9.98,-0.00,-0.02,-0.00,12.00,16.00,-100.00
0.25,-0.40,0.89,-9.98,-0.00,-0.02,-0.00,12.00,16.00,-100.00
0.26,-0.46,0.89,-9.96,-0.00,-0.02,-0.00,12.00,16.00,-100.00
0.27,-0.46,0.88,-10.01,-0.00,-0.01,-0.00,12.00,16.00,-100.00
0.28,-0.46,0.88,-10.01,-0.00,-0.01,-0.00,12.00,16.00,-100.00
0.30,-0.65,0.88,-9.96,-0.00,0.02,-0.00,12.00,16.00,-100.00
0.31,-0.65,0.88,-9.96,-0.00,0.02,-0.00,12.00,16.00,-100.00
0.32,-0.76,0.91,-10.02,-0.00,0.10,0.01,12.00,16.00,-100.00
0.33,-0.55,0.90,-10.08,-0.00,0.21,0.02,12.00,16.00,-100.00
0.35,-0.55,0.90,-10.08,-0.00,0.21,0.02,12.00,16.00,-100.00
0.36,-0.39,0.89,-10.09,-0.00,0.26,0.02,12.00,16.00,-100.00
0.37,-0.41,0.91,-10.12,-0.00,0.29,0.02,12.00,16.00,-100.00
0.38,-0.41,0.91,-10.12,-0.00,0.29,0.02,12.00,16.00,-100.00
0.40,-0.15,0.88,-9.97,-0.00,0.31,0.02,12.00,16.00,-100.00
0.41,-0.15,0.88,-9.97,-0.00,0.31,0.02,12.00,16.00,-100.00
0.42,-0.27,0.87,-10.14,-0.00,0.30,0.02,12.00,16.00,-100.00
0.43,-0.22,0.89,-10.15,-0.01,0.34,0.02,12.00,16.00,-100.00
0.45,-0.22,0.89,-10.15,-0.01,0.34,0.02,12.00,16.00,-100.00
0.46,0.09,0.83,-10.12,-0.02,0.38,0.03,12.00,16.00,-100.00
0.47,0.17,0.78,-10.17,-0.02,0.35,0.03,12.00,16.00,-100.00
0.48,0.17,0.78,-10.17,-0.02,0.35,0.03,12.00,16.00,-100.00
0.50,0.74,0.45,-10.35,-0.02,0.44,0.02,12.00,16.00,-100.00
0.51,0.74,0.45,-10.35,-0.02,0.44,0.02,12.00,16.00,-100.00
0.52,1.29,0.29,-10.80,-0.01,0.70,0.03,12.00,16.00,-100.00
0.53,2.10,0.23,-11.13,-0.00,0.94,0.07,12.00,16.00,-100.00
0.55,2.10,0.23,-11.13,-0.00,0.94,0.07,12.00,16.00,-100.00
0.56,2.85,-0.19,-11.72,0.03,1.12,0.12,12.00,16.00,-100.00
0.57,3.30,-1.02,-12.16,0.09,1.06,0.16,12.00,16.00,-100.00
0.58,3.30,-1.02,-12.16,0.09,1.06,0.16,12.00,16.00,-100.00
0.60,3.60,-1.13,-12.21,0.15,0.80,0.13,12.00,16.00,-100.00
0.61,3.60,-1.13,-12.21,0.15,0.80,0.13,12.00,16.00,-100.00
0.62,3.68,-1.35,-11.91,0.13,0.50,0.05,12.00,16.00,-100.00
0.63,3.41,-1.55,-11.37,0.02,0.33,-0.07,12.00,16.00,-100.00
0.65,3.41,-1.55,-11.37,0.02,0.33,-0.07,12.00,16.00,-100.00
0.66,3.42,-1.02,-11.18,-0.17,0.26,-0.23,12.00,16.00,-100.00
0.67,3.42,-1.02,-11.18,-0.17,0.26,-0.23,12.00,16.00,-100.00
0.69,3.31,-0.05,-10.98,-0.34,0.11,-0.38,12.00,16.00,-100.00
0.70,2.89,0.42,-11.02,-0.43,-0.14,-0.50,12.00,16.00,-100.00
0.71,2.89,0.42,-11.02,-0.43,-0.14,-0.50,12.00,16.00,-100.00
0.72,2.36,0.82,-10.20,-0.48,-0.21,-0.62,12.00,16.00,-100.00
0.74,2.06,0.97,-9.36,-0.59,0.03,-0.74,12.00,16.00,-100.00
0.75,2.06,0.97,-9.36,-0.59,0.03,-0.74,12.00,16.00,-100.00
0.76,1.65,0.90,-8.28,-0.80,0.52,-0.88,12.00,16.00,-100.00
0.77,1.65,0.90,-8.28,-0.80,0.52,-0.88,12.00,16.00,-100.00
0.78,1.92,1.39,-7.76,-1.06,0.93,-1.08,12.00,16.00,-100.00
0.86,3.55,4.36,-7.45,-1.62,1.66,-1.84,12.00,16.00,-100.00
0.94,5.54,5.66,-48.61,-1.34,2.34,-2.19,12.00,16.00,-100.00
1.02,0.89,5.72,-5.98,-0.61,1.82,-1.85,12.00,16.00,-100.00
1.10,2.27,4.46,-6.00,-0.32,1.23,-1.75,12.00,16.00,-100.00
1.11,2.27,4.46,-6.00,-0.32,1.23,-1.75,12.00,16.00,-100.00
1.12,2.03,4.95,-6.08,-0.24,0.91,-1.73,12.00,16.00,-100.00
1.14,1.89,5.67,-5.99,-0.16,0.85,-1.63,12.00,16.00,-100.00
1.15,1.89,5.67,-5.99,-0.16,0.85,-1.63,12.00,16.00,-100.00
1.16,1.21,5.67,-5.19,-0.03,0.88,-1.56,12.00,16.00,-100.00
1.17,0.70,5.71,-4.03,0.03,0.82,-1.57,12.00,16.00,-100.00
1.19,0.70,5.71,-4.03,0.03,0.82,-1.57,12.00,16.00,-100.00
1.20,0.63,6.02,-3.87,0.02,0.81,-1.66,12.00,16.00,-100.00
1.21,0.63,6.02,-3.87,0.02,0.81,-1.66,12.00,16.00,-100.00
