time,ax,ay,az,gx,gy,gz,mx,my,mz
0.00,-1.96,0.35,-9.89,-0.01,0.03,0.00,-70.00,12.00,-79.00
0.01,-1.95,0.33,-9.87,-0.00,0.03,0.00,-70.00,12.00,-79.00
0.03,-1.93,0.35,-9.88,-0.00,0.03,0.00,-70.00,10.00,-79.00
0.04,-1.93,0.35,-9.88,-0.00,0.03,0.00,-70.00,10.00,-79.00
0.10,-1.96,0.35,-9.86,-0.00,0.01,-0.00,-70.00,10.00,-79.00
0.11,-1.95,0.34,-9.85,-0.00,0.01,-0.00,-70.00,10.00,-79.00
0.12,-1.96,0.37,-9.86,-0.00,0.00,-0.00,-70.00,10.00,-79.00
0.14,-1.96,0.37,-9.86,-0.00,0.00,-0.00,-70.00,10.00,-79.00
0.22,-2.03,0.35,-9.87,-0.00,0.04,0.00,-70.00,12.00,-76.00
0.29,-2.15,0.35,-9.90,-0.01,0.10,0.00,-70.00,10.00,-77.00
0.37,-1.61,0.42,-10.02,-0.04,0.43,0.02,-70.00,10.00,-77.00
0.45,-0.50,0.47,-10.02,0.01,-0.08,0.02,-70.00,10.00,-79.00
0.53,-2.23,0.61,-10.83,-0.06,1.40,0.41,-68.00,12.00,-81.00
0.54,-2.23,0.61,-10.83,-0.06,1.40,0.41,-68.00,12.00,-81.00
0.56,-5.19,-0.03,-12.71,-0.11,2.28,0.44,-68.00,12.00,-81.00
0.57,-4.90,-0.04,-11.64,-0.13,2.62,0.35,-68.00,12.00,-81.00
0.58,-4.90,-0.04,-11.64,-0.13,2.62,0.35,-68.00,12.00,-81.00
0.59,0.83,-0.56,-6.59,-0.22,1.88,0.15,-68.00,12.00,-81.00
0.61,0.03,0.10,-9.98,-0.17,1.80,0.12,-68.00,12.00,-81.00
0.62,0.03,0.10,-9.98,-0.17,1.80,0.12,-68.00,12.00,-81.00
0.63,2.24,-0.56,-11.54,-0.21,1.42,-0.02,-68.00,12.00,-81.00
0.64,2.24,-0.56,-11.54,-0.21,1.42,-0.02,-68.00,12.00,-81.00
0.65,2.66,-0.97,-10.21,-0.30,1.01,-0.20,-45.00,16.00,-88.00
0.67,3.18,-0.53,-9.89,-0.44,0.31,-0.40,-45.00,16.00,-88.00
0.68,3.18,-0.53,-9.89,-0.44,0.31,-0.40,-45.00,16.00,-88.00
0.69,3.16,0.88,-10.14,-0.59,-0.18,-0.54,-45.00,16.00,-88.00
0.70,2.71,0.82,-11.67,-0.70,-0.42,-0.65,-45.00,16.00,-88.00
0.72,2.71,0.82,-11.67,-0.70,-0.42,-0.65,-45.00,16.00,-88.00
0.73,3.12,1.95,-11.36,-0.83,-0.41,-0.78,-45.00,16.00,-88.00
0.74,3.12,1.95,-11.36,-0.83,-0.41,-0.78,-45.00,16.00,-88.00
0.75,3.93,3.32,-11.69,-0.91,-0.09,-0.84,-45.00,16.00,-88.00
0.77,4.22,4.58,-11.76,-0.92,0.44,-0.85,-48.00,16.00,-86.00
0.78,4.22,4.58,-11.76,-0.92,0.44,-0.85,-48.00,16.00,-86.00
0.79,4.74,5.23,-11.32,-0.86,0.77,-0.89,-48.00,16.00,-86.00
0.81,4.63,4.98,-10.93,-0.82,0.85,-0.95,-48.00,16.00,-86.00
0.82,4.63,4.98,-10.93,-0.82,0.85,-0.95,-48.00,16.00,-86.00
0.83,4.81,4.87,-10.75,-0.83,0.76,-1.05,-48.00,16.00,-86.00
0.84,4.81,4.87,-10.75,-0.83,0.76,-1.05,-48.00,16.00,-86.00
0.86,4.87,4.99,-10.72,-0.81,0.48,-1.18,-48.00,16.00,-86.00
0.87,4.17,4.62,-10.47,-0.80,0.16,-1.29,-48.00,16.00,-86.00
0.88,4.17,4.62,-10.47,-0.80,0.16,-1.29,-48.00,16.00,-86.00
0.89,3.71,5.54,-9.61,-0.79,0.01,-1.39,-48.00,16.00,-86.00
0.90,3.33,5.04,-9.60,-0.80,-0.09,-1.40,-50.00,20.00,-84.00
0.92,3.33,5.04,-9.60,-0.80,-0.09,-1.40,-50.00,20.00,-84.00
0.93,2.73,4.43,-8.63,-0.80,-0.00,-1.41,-50.00,20.00,-84.00
0.94,2.73,4.43,-8.63,-0.80,-0.00,-1.41,-50.00,20.00,-84.00
0.95,1.89,4.09,-7.74,-0.85,0.29,-1.42,-50.00,20.00,-84.00
0.97,1.76,4.25,-6.93,-0.96,0.68,-1.42,-50.00,20.00,-84.00
0.98,1.76,4.25,-6.93,-0.96,0.68,-1.42,-50.00,20.00,-84.00
0.99,1.38,3.83,-6.99,-1.15,0.92,-1.41,-50.00,20.00,-84.00
1.00,1.38,3.83,-6.99,-1.15,0.92,-1.41,-50.00,20.00,-84.00
1.02,0.87,4.08,-6.93,-1.32,1.00,-1.43,-50.00,20.00,-84.00
1.03,0.82,4.45,-6.82,-1.48,1.02,-1.51,-55.00,22.00,-82.00
1.04,0.82,4.45,-6.82,-1.48,1.02,-1.51,-55.00,22.00,-82.00
1.05,0.57,4.35,-6.91,-1.64,1.03,-1.59,-55.00,22.00,-82.00
1.07,0.19,5.04,-6.91,-1.83,1.17,-1.70,-55.00,22.00,-82.00
1.08,0.19,5.04,-6.91,-1.83,1.17,-1.70,-55.00,22.00,-82.00
1.09,0.32,6.06,-7.35,-1.99,1.60,-1.84,-55.00,22.00,-82.00
1.10,0.32,6.06,-7.35,-1.99,1.60,-1.84,-55.00,22.00,-82.00
1.12,1.37,6.75,-7.13,-2.03,2.18,-1.97,-55.00,22.00,-82.00
1.13,2.38,6.80,-6.95,-2.02,2.58,-2.04,-55.00,22.00,-82.00
1.14,2.38,6.80,-6.95,-2.02,2.58,-2.04,-55.00,22.00,-82.00
1.15,2.48,6.58,-6.74,-1.92,2.73,-2.06,-40.00,34.00,-77.00
1.16,2.43,7.08,-6.48,-1.76,2.86,-2.11,-40.00,34.00,-77.00
1.18,2.43,7.08,-6.48,-1.76,2.86,-2.11,-40.00,34.00,-77.00
1.19,2.54,8.27,-5.67,-1.54,3.08,-2.17,-40.00,34.00,-77.00
1.20,2.54,8.27,-5.67,-1.54,3.08,-2.17,-40.00,34.00,-77.00
1.22,2.92,8.30,-4.89,-1.37,3.17,-2.19,-40.00,34.00,-77.00
1.23,3.18,7.97,-4.53,-1.23,2.98,-2.16,-40.00,34.00,-77.00
1.24,3.18,7.97,-4.53,-1.23,2.98,-2.16,-40.00,34.00,-77.00
1.25,3.38,7.09,-4.08,-1.10,2.56,-2.06,-40.00,34.00,-77.00
1.26,3.35,6.87,-4.49,-0.96,2.12,-1.91,-40.00,34.00,-77.00
1.28,3.35,6.87,-4.49,-0.96,2.12,-1.91,-40.00,34.00,-77.00
1.29,2.93,6.95,-4.21,-0.81,1.89,-1.79,-30.00,42.00,-81.00
1.30,2.93,6.95,-4.21,-0.81,1.89,-1.79,-30.00,42.00,-81.00
1.32,3.07,6.62,-4.16,-0.62,1.71,-1.73,-30.00,42.00,-81.00
1.33,3.10,6.48,-3.63,-0.38,1.44,-1.66,-30.00,42.00,-81.00
1.34,3.10,6.48,-3.63,-0.38,1.44,-1.66,-30.00,42.00,-81.00
1.35,2.93,6.78,-3.66,-0.16,1.25,-1.57,-30.00,42.00,-81.00
1.37,3.12,7.42,-3.63,0.01,1.36,-1.48,-30.00,42.00,-81.00
1.38,3.12,7.42,-3.63,0.01,1.36,-1.48,-30.00,42.00,-81.00
1.39,2.79,7.91,-3.64,0.17,1.66,-1.37,-30.00,42.00,-81.00
1.40,2.79,7.91,-3.64,0.17,1.66,-1.37,-30.00,42.00,-81.00
1.41,2.13,5.92,-2.75,0.35,2.02,-1.25,-28.00,40.00,-81.00
1.43,1.92,4.26,-2.07,0.09,2.80,-1.13,-28.00,40.00,-81.00
1.44,1.92,4.26,-2.07,0.09,2.80,-1.13,-28.00,40.00,-81.00
1.45,3.06,5.04,-3.31,-0.35,3.51,-0.97,-28.00,40.00,-81.00
1.47,2.57,6.41,-3.11,-0.36,3.63,-0.73,-28.00,40.00,-81.00
1.48,2.57,6.41,-3.11,-0.36,3.63,-0.73,-28.00,40.00,-81.00
1.49,2.17,6.77,-2.71,-0.26,3.65,-0.55,-28.00,40.00,-81.00
1.50,2.17,6.77,-2.71,-0.26,3.65,-0.55,-28.00,40.00,-81.00
1.51,2.44,7.01,-1.44,-0.15,3.90,-0.57,-28.00,40.00,-81.00
1.53,2.92,7.64,-2.08,-0.11,4.22,-0.64,2.00,40.00,-84.00
1.54,2.92,7.64,-2.08,-0.11,4.22,-0.64,2.00,40.00,-84.00
1.55,2.65,7.38,-1.90,-0.08,4.41,-0.61,2.00,40.00,-84.00
1.57,2.97,7.34,-0.78,-0.01,4.77,-0.62,2.00,40.00,-84.00
1.58,2.97,7.34,-0.78,-0.01,4.77,-0.62,2.00,40.00,-84.00
1.59,3.89,7.30,0.25,-0.00,5.25,-0.69,2.00,40.00,-84.00
1.60,3.89,7.30,0.25,-0.00,5.25,-0.69,2.00,40.00,-84.00
1.62,4.89,6.55,0.46,-0.04,5.48,-0.72,2.00,40.00,-84.00
1.63,5.53,6.08,0.59,-0.10,5.55,-0.68,2.00,40.00,-84.00
1.64,5.53,6.08,0.59,-0.10,5.55,-0.68,2.00,40.00,-84.00
1.65,4.92,6.12,1.23,-0.14,5.47,-0.59,47.00,44.00,-69.00
1.66,4.92,6.12,1.23,-0.14,5.47,-0.59,47.00,44.00,-69.00
1.68,3.27,6.46,1.45,-0.18,5.15,-0.53,47.00,44.00,-69.00
1.69,2.34,6.58,1.51,-0.23,4.59,-0.53,47.00,44.00,-69.00
1.70,2.34,6.58,1.51,-0.23,4.59,-0.53,47.00,44.00,-69.00
1.71,2.28,6.55,1.59,-0.30,3.95,-0.60,47.00,44.00,-69.00
1.73,2.08,6.25,1.36,-0.38,3.26,-0.71,47.00,44.00,-69.00
1.74,2.08,6.25,1.36,-0.38,3.26,-0.71,47.00,44.00,-69.00
1.75,2.11,6.28,1.21,-0.40,2.64,-0.85,47.00,44.00,-69.00
1.76,2.11,6.28,1.21,-0.40,2.64,-0.85,47.00,44.00,-69.00
1.77,2.43,6.44,0.81,-0.36,2.14,-1.00,47.00,44.00,-69.00
1.79,2.84,6.64,0.47,-0.28,1.82,-1.14,65.00,58.00,-47.00
1.80,2.84,6.64,0.47,-0.28,1.82,-1.14,65.00,58.00,-47.00
1.81,3.09,7.17,0.51,-0.18,1.69,-1.23,65.00,58.00,-47.00
1.83,3.09,7.17,0.51,-0.18,1.69,-1.23,65.00,58.00,-47.00
1.84,3.28,7.91,0.88,-0.07,1.57,-1.31,65.00,58.00,-47.00
1.85,3.40,8.50,1.39,-0.00,1.28,-1.39,65.00,58.00,-47.00
1.86,3.40,8.50,1.39,-0.00,1.28,-1.39,65.00,58.00,-47.00
1.87,3.39,8.81,1.81,0.01,0.82,-1.47,65.00,58.00,-47.00
1.89,3.17,9.75,2.14,-0.06,0.29,-1.53,65.00,58.00,-47.00
1.90,3.17,9.75,2.14,-0.06,0.29,-1.53,65.00,58.00,-47.00
1.91,2.97,10.45,2.20,-0.18,-0.07,-1.55,50.00,70.00,-41.00
1.92,2.97,10.45,2.20,-0.18,-0.07,-1.55,50.00,70.00,-41.00
1.94,2.79,10.65,2.22,-0.31,-0.26,-1.55,50.00,70.00,-41.00
1.95,2.77,11.62,2.39,-0.47,-0.30,-1.53,50.00,70.00,-41.00
1.96,2.77,11.62,2.39,-0.47,-0.30,-1.53,50.00,70.00,-41.00
1.98,2.90,12.00,2.34,-0.60,-0.34,-1.51,50.00,70.00,-41.00
1.99,2.91,11.39,2.22,-0.71,-0.46,-1.47,50.00,70.00,-41.00
2.00,2.91,11.39,2.22,-0.71,-0.46,-1.47,50.00,70.00,-41.00
2.01,2.85,11.07,1.96,-0.83,-0.63,-1.38,50.00,70.00,-41.00
2.03,2.85,11.07,1.96,-0.83,-0.63,-1.38,50.00,70.00,-41.00
2.04,2.69,11.49,1.93,-0.92,-0.77,-1.25,35.00,82.00,-38.00
2.05,2.38,12.09,1.88,-0.99,-0.83,-1.09,35.00,82.00,-38.00
2.06,2.38,12.09,1.88,-0.99,-0.83,-1.09,35.00,82.00,-38.00
2.08,2.19,12.58,1.80,-1.01,-0.79,-0.94,35.00,82.00,-38.00
2.09,2.08,12.36,1.71,-0.98,-0.73,-0.81,35.00,82.00,-38.00
2.10,2.08,12.36,1.71,-0.98,-0.73,-0.81,35.00,82.00,-38.00
2.11,1.89,12.60,1.75,-0.96,-0.64,-0.67,35.00,82.00,-38.00
2.12,1.89,12.60,1.75,-0.96,-0.64,-0.67,35.00,82.00,-38.00
2.14,1.69,13.16,1.95,-0.93,-0.45,-0.55,35.00,82.00,-38.00
2.15,1.55,12.80,1.97,-0.91,-0.28,-0.45,27.00,88.00,-33.00
2.16,1.55,12.80,1.97,-0.91,-0.28,-0.45,27.00,88.00,-33.00
2.17,1.51,12.40,1.93,-0.90,-0.18,-0.35,27.00,88.00,-33.00
2.19,1.36,12.13,1.87,-0.90,-0.10,-0.25,27.00,88.00,-33.00
2.20,1.36,12.13,1.87,-0.90,-0.10,-0.25,27.00,88.00,-33.00
2.21,1.17,11.61,1.81,-0.89,0.02,-0.16,27.00,88.00,-33.00
2.22,1.17,11.61,1.81,-0.89,0.02,-0.16,27.00,88.00,-33.00
2.24,1.01,11.53,1.93,-0.87,0.11,-0.08,27.00,88.00,-33.00
2.25,0.91,11.74,2.04,-0.85,0.09,-0.01,27.00,88.00,-33.00
2.26,0.91,11.74,2.04,-0.85,0.09,-0.01,27.00,88.00,-33.00
2.28,0.82,11.82,1.97,-0.81,0.02,0.05,27.00,88.00,-33.00
2.29,0.70,11.62,1.91,-0.74,-0.02,0.07,27.00,92.00,-24.00
2.30,0.70,11.62,1.91,-0.74,-0.02,0.07,27.00,92.00,-24.00
2.31,0.62,11.44,1.98,-0.65,-0.06,0.09,27.00,92.00,-24.00
2.32,0.62,11.44,1.98,-0.65,-0.06,0.09,27.00,92.00,-24.00
2.34,0.58,11.66,2.10,-0.57,-0.15,0.10,27.00,92.00,-24.00
2.35,0.55,11.31,1.97,-0.49,-0.27,0.09,27.00,92.00,-24.00
2.36,0.55,11.31,1.97,-0.49,-0.27,0.09,27.00,92.00,-24.00
2.37,0.50,10.57,1.80,-0.40,-0.33,0.08,27.00,92.00,-24.00
2.39,0.45,9.89,1.66,-0.33,-0.33,0.09,27.00,92.00,-24.00
2.40,0.45,9.89,1.66,-0.33,-0.33,0.09,27.00,92.00,-24.00
