time,ax,ay,az,gx,gy,gz,mx,my,mz
0.00,9.71,0.06,-0.39,-0.00,-0.00,-0.00,79.00,-60.00,29.00
0.01,9.72,0.08,-0.40,-0.00,-0.00,-0.00,79.00,-60.00,29.00
0.03,9.71,0.09,-0.40,-0.00,0.00,-0.00,79.00,-60.00,29.00
0.04,9.71,0.09,-0.40,-0.00,0.00,-0.00,79.00,-60.00,29.00
0.10,9.71,0.07,-0.36,0.00,-0.00,-0.00,77.00,-58.00,25.00
0.11,9.72,0.08,-0.41,-0.00,-0.00,-0.00,77.00,-58.00,25.00
0.12,9.72,0.09,-0.36,-0.00,-0.00,-0.00,77.00,-58.00,25.00
0.14,9.72,0.09,-0.36,-0.00,-0.00,-0.00,77.00,-58.00,25.00
0.15,9.69,0.07,-0.39,0.00,-0.00,-0.00,77.00,-58.00,25.00
0.16,9.69,0.07,-0.39,0.00,-0.00,-0.00,77.00,-58.00,25.00
0.17,9.72,0.08,-0.37,-0.00,-0.00,-0.00,77.00,-58.00,25.00
0.19,9.72,0.08,-0.38,-0.00,-0.00,-0.00,77.00,-58.00,25.00
0.20,9.72,0.08,-0.38,-0.00,-0.00,-0.00,77.00,-58.00,25.00
0.28,9.72,0.09,-0.37,-0.00,-0.00,0.00,75.00,-60.00,29.00
0.36,9.71,0.07,-0.41,-0.00,-0.00,-0.00,75.00,-56.00,29.00
0.43,9.71,0.08,-0.38,0.00,-0.00,0.00,75.00,-56.00,29.00
0.51,9.72,0.07,-0.40,0.00,-0.00,0.00,77.00,-58.00,29.00
0.53,9.72,0.06,-0.40,0.00,0.00,0.00,77.00,-58.00,29.00
0.54,9.72,0.06,-0.40,0.00,0.00,0.00,77.00,-58.00,29.00
0.55,9.72,0.06,-0.39,0.00,-0.00,-0.00,77.00,-58.00,29.00
0.56,9.71,0.06,-0.40,-0.00,0.00,0.00,77.00,-58.00,29.00
0.57,9.71,0.06,-0.40,-0.00,0.00,0.00,77.00,-58.00,29.00
0.59,9.70,0.07,-0.41,-0.00,0.00,0.00,75.00,-58.00,29.00
0.60,9.70,0.07,-0.41,-0.00,0.00,0.00,75.00,-58.00,29.00
0.61,9.71,0.08,-0.39,-0.00,-0.00,0.00,75.00,-58.00,29.00
0.62,9.70,0.08,-0.41,-0.00,-0.00,0.00,75.00,-58.00,29.00
0.64,9.70,0.08,-0.41,-0.00,-0.00,0.00,75.00,-58.00,29.00
0.65,9.72,0.07,-0.38,-0.00,0.00,0.00,75.00,-58.00,29.00
0.66,9.70,0.07,-0.45,-0.00,-0.00,0.00,75.00,-58.00,29.00
0.68,9.70,0.07,-0.45,-0.00,-0.00,0.00,75.00,-58.00,29.00
0.69,9.70,0.05,-0.34,0.00,0.00,0.00,75.00,-58.00,29.00
0.70,9.70,0.05,-0.34,0.00,0.00,0.00,75.00,-58.00,29.00
0.71,9.71,0.07,-0.41,-0.00,-0.00,0.00,75.00,-58.00,29.00
0.73,9.71,0.06,-0.40,0.00,-0.00,-0.00,77.00,-58.00,27.00
0.74,9.71,0.06,-0.40,0.00,-0.00,-0.00,77.00,-58.00,27.00
0.75,9.71,0.06,-0.38,0.00,-0.00,0.00,77.00,-58.00,27.00
0.76,9.70,0.08,-0.41,-0.00,-0.00,-0.00,77.00,-58.00,27.00
0.77,9.70,0.08,-0.41,-0.00,-0.00,-0.00,77.00,-58.00,27.00
0.79,9.70,0.06,-0.35,0.00,-0.00,0.00,77.00,-58.00,27.00
0.80,9.70,0.06,-0.35,0.00,-0.00,0.00,77.00,-58.00,27.00
0.81,9.70,0.07,-0.39,-0.00,-0.00,-0.00,77.00,-58.00,27.00
0.82,9.72,0.08,-0.38,-0.00,-0.00,-0.00,77.00,-58.00,27.00
0.84,9.72,0.08,-0.38,-0.00,-0.00,-0.00,77.00,-58.00,27.00
0.85,9.70,0.06,-0.37,0.00,-0.00,-0.00,77.00,-56.00,29.00
0.86,9.70,0.08,-0.40,-0.00,-0.00,-0.00,77.00,-56.00,29.00
0.88,9.70,0.08,-0.40,-0.00,-0.00,-0.00,77.00,-56.00,29.00
0.89,9.72,0.06,-0.40,-0.00,-0.00,-0.00,77.00,-56.00,29.00
0.90,9.72,0.06,-0.40,-0.00,-0.00,-0.00,77.00,-56.00,29.00
0.91,9.71,0.05,-0.39,0.00,-0.00,0.00,77.00,-56.00,29.00
0.93,9.72,0.07,-0.38,-0.00,-0.00,-0.00,77.00,-56.00,29.00
0.94,9.72,0.07,-0.38,-0.00,-0.00,-0.00,77.00,-56.00,29.00
0.95,9.70,0.06,-0.37,-0.00,-0.00,-0.00,77.00,-56.00,29.00
0.96,9.70,0.06,-0.37,-0.00,-0.00,-0.00,77.00,-56.00,29.00
0.98,9.70,0.07,-0.39,-0.00,-0.00,0.00,75.00,-60.00,25.00
