time,ax,ay,az,gx,gy,gz,mx,my,mz
0.00,9.53,0.10,-1.12,-0.02,-0.02,-0.01,69.00,25.00,-42.00
0.01,9.57,0.15,-1.07,-0.01,0.06,-0.01,69.00,25.00,-42.00
0.03,9.57,0.15,-1.07,-0.01,0.06,-0.01,69.00,25.00,-42.00
0.04,9.70,0.10,0.31,0.00,0.07,-0.01,69.00,25.00,-42.00
0.10,9.75,0.17,-0.56,-0.01,-0.00,-0.00,66.00,25.00,-46.00
0.11,9.71,0.10,-0.54,0.00,0.00,-0.00,66.00,25.00,-46.00
0.12,9.71,0.10,-0.54,0.00,0.00,-0.00,66.00,25.00,-46.00
0.14,9.71,0.13,-0.50,-0.00,-0.00,-0.00,66.00,25.00,-46.00
0.15,9.71,0.15,-0.57,-0.00,-0.00,-0.00,66.00,25.00,-46.00
0.16,9.71,0.15,-0.57,-0.00,-0.00,-0.00,66.00,25.00,-46.00
0.17,9.70,0.11,-0.57,0.00,-0.00,-0.00,66.00,25.00,-46.00
0.19,9.70,0.11,-0.57,0.00,-0.00,-0.00,66.00,25.00,-46.00
0.20,9.71,0.15,-0.55,-0.00,-0.00,-0.00,66.00,25.00,-46.00
0.21,9.72,0.14,-0.52,-0.00,-0.00,-0.00,66.00,25.00,-46.00
0.22,9.72,0.14,-0.52,-0.00,-0.00,-0.00,66.00,25.00,-46.00
0.23,9.70,0.12,-0.54,0.00,-0.00,-0.00,66.00,25.00,-46.00
0.25,9.72,0.13,-0.54,-0.00,-0.00,-0.00,66.00,25.00,-46.00
0.26,9.72,0.13,-0.54,-0.00,-0.00,-0.00,66.00,25.00,-46.00
0.27,9.70,0.14,-0.54,-0.00,-0.00,-0.00,66.00,25.00,-46.00
0.28,9.70,0.14,-0.54,-0.00,-0.00,-0.00,66.00,25.00,-46.00
0.30,9.74,0.15,-0.52,-0.00,-0.00,-0.00,66.00,25.00,-46.00
0.31,9.72,0.13,-0.53,-0.00,-0.00,-0.00,71.00,28.00,-46.00
0.32,9.72,0.13,-0.53,-0.00,-0.00,-0.00,71.00,28.00,-46.00
0.34,9.69,0.14,-0.54,-0.00,-0.00,-0.00,71.00,28.00,-46.00
0.35,9.70,0.14,-0.58,-0.00,-0.00,-0.00,71.00,28.00,-46.00
0.36,9.70,0.14,-0.58,-0.00,-0.00,-0.00,71.00,28.00,-46.00
0.37,9.69,0.13,-0.52,-0.00,-0.00,0.00,71.00,28.00,-46.00
0.38,9.69,0.13,-0.52,-0.00,-0.00,0.00,71.00,28.00,-46.00
0.40,9.71,0.12,-0.56,0.00,-0.00,0.00,71.00,28.00,-46.00
0.41,9.71,0.13,-0.55,-0.00,-0.00,-0.00,71.00,28.00,-46.00
0.42,9.71,0.13,-0.55,-0.00,-0.00,-0.00,71.00,28.00,-46.00
0.44,9.71,0.14,-0.54,-0.00,-0.00,-0.00,71.00,28.00,-46.00
0.45,9.71,0.12,-0.53,0.00,-0.00,-0.00,69.00,25.00,-42.00
0.46,9.71,0.12,-0.53,0.00,-0.00,-0.00,69.00,25.00,-42.00
0.47,9.72,0.14,-0.60,0.00,-0.00,-0.00,69.00,25.00,-42.00
0.49,9.72,0.14,-0.60,0.00,-0.00,-0.00,69.00,25.00,-42.00
0.50,9.73,0.14,-0.58,-0.00,0.00,-0.00,69.00,25.00,-42.00
0.51,9.70,0.14,-0.56,-0.00,0.00,-0.00,69.00,25.00,-42.00
0.52,9.70,0.14,-0.56,-0.00,0.00,-0.00,69.00,25.00,-42.00
0.54,9.72,0.13,-0.53,-0.00,0.00,-0.00,69.00,25.00,-42.00
0.55,9.70,0.13,-0.54,0.00,0.00,-0.00,69.00,25.00,-42.00
0.56,9.70,0.13,-0.54,0.00,0.00,-0.00,69.00,25.00,-42.00
0.57,9.71,0.14,-0.57,-0.00,0.00,-0.00,76.00,30.00,-46.00
0.58,9.71,0.14,-0.57,-0.00,0.00,-0.00,76.00,30.00,-46.00
0.60,9.70,0.15,-0.55,-0.00,0.00,-0.00,76.00,30.00,-46.00
0.61,9.72,0.13,-0.54,-0.00,0.01,-0.00,76.00,30.00,-46.00
0.62,9.72,0.13,-0.54,-0.00,0.01,-0.00,76.00,30.00,-46.00
0.63,9.70,0.12,-0.51,-0.00,0.01,-0.00,76.00,30.00,-46.00
0.65,9.71,0.14,-0.56,-0.00,0.01,-0.00,76.00,30.00,-46.00
0.66,9.71,0.14,-0.56,-0.00,0.01,-0.00,76.00,30.00,-46.00
0.67,9.69,0.11,-0.46,0.00,0.00,-0.00,76.00,30.00,-46.00
0.68,9.69,0.11,-0.46,0.00,0.00,-0.00,76.00,30.00,-46.00
0.70,9.69,0.16,-0.55,-0.00,-0.00,-0.00,76.00,28.00,-46.00
0.71,9.72,0.15,-0.56,-0.00,-0.00,-0.00,76.00,28.00,-46.00
0.72,9.72,0.15,-0.56,-0.00,-0.00,-0.00,76.00,28.00,-46.00
0.73,9.73,0.14,-0.56,-0.00,-0.00,-0.00,76.00,28.00,-46.00
0.75,9.73,0.14,-0.56,-0.00,-0.00,-0.00,76.00,28.00,-46.00
0.76,9.71,0.14,-0.53,-0.00,-0.00,-0.00,76.00,28.00,-46.00
0.77,9.71,0.13,-0.57,0.00,-0.00,-0.00,76.00,28.00,-46.00
0.78,9.71,0.13,-0.57,0.00,-0.00,-0.00,76.00,28.00,-46.00
0.80,9.71,0.12,-0.53,0.00,0.00,-0.00,76.00,28.00,-46.00
0.81,9.71,0.13,-0.58,-0.00,0.00,-0.00,79.00,30.00,-46.00
0.82,9.71,0.13,-0.58,-0.00,0.00,-0.00,79.00,30.00,-46.00
0.83,9.71,0.14,-0.54,-0.00,0.01,-0.00,79.00,30.00,-46.00
0.85,9.71,0.14,-0.54,-0.00,0.01,-0.00,79.00,30.00,-46.00
0.86,9.72,0.14,-0.55,-0.00,0.01,-0.00,79.00,30.00,-46.00
0.87,9.73,0.13,-0.52,-0.00,0.01,-0.00,79.00,30.00,-46.00
0.88,9.73,0.13,-0.52,-0.00,0.01,-0.00,79.00,30.00,-46.00
0.89,9.73,0.12,-0.53,0.00,0.01,-0.00,79.00,30.00,-46.00
0.91,9.71,0.13,-0.53,-0.00,0.01,-0.00,79.00,30.00,-46.00
0.92,9.71,0.13,-0.53,-0.00,0.01,-0.00,79.00,30.00,-46.00
0.93,9.71,0.15,-0.54,-0.00,0.00,-0.00,79.00,30.00,-46.00
0.94,9.71,0.15,-0.54,-0.00,0.00,-0.00,79.00,30.00,-46.00
0.96,9.70,0.15,-0.51,-0.00,0.00,-0.00,74.00,32.00,-46.00
0.97,9.78,0.15,-0.61,0.00,0.00,-0.00,74.00,32.00,-46.00
0.98,9.78,0.15,-0.61,0.00,0.00,-0.00,74.00,32.00,-46.00
1.00,9.74,0.14,-0.60,0.00,0.02,-0.00,74.00,32.00,-46.00
1.01,9.73,0.13,-0.59,-0.00,0.03,-0.00,74.00,32.00,-46.00
1.02,9.73,0.13,-0.59,-0.00,0.03,-0.00,74.00,32.00,-46.00
1.03,9.69,0.08,-0.47,-0.00,0.04,-0.01,74.00,32.00,-46.00
1.04,9.69,0.08,-0.47,-0.00,0.04,-0.01,74.00,32.00,-46.00
1.06,9.73,0.14,-0.35,-0.00,0.03,-0.01,74.00,32.00,-46.00
1.07,9.69,0.20,-0.47,-0.00,0.01,-0.01,76.00,30.00,-46.00
1.08,9.69,0.20,-0.47,-0.00,0.01,-0.01,76.00,30.00,-46.00
1.10,9.62,0.13,-0.49,0.00,0.00,-0.01,76.00,30.00,-46.00
1.11,9.74,0.14,-0.54,0.00,0.00,-0.01,76.00,30.00,-46.00
1.12,9.74,0.14,-0.54,0.00,0.00,-0.01,76.00,30.00,-46.00
1.13,9.65,0.12,-0.49,-0.00,0.00,-0.01,76.00,30.00,-46.00
1.14,9.65,0.12,-0.49,-0.00,0.00,-0.01,76.00,30.00,-46.00
1.16,9.69,0.15,-0.48,0.00,0.00,-0.01,76.00,30.00,-46.00
1.17,9.72,0.14,-0.50,0.00,0.00,-0.00,76.00,30.00,-46.00
1.18,9.72,0.14,-0.50,0.00,0.00,-0.00,76.00,30.00,-46.00
1.26,9.71,0.14,-0.51,-0.00,-0.00,-0.00,74.00,28.00,-50.00
1.34,9.71,0.14,-0.50,0.00,-0.00,-0.00,76.00,28.00,-42.00
1.42,9.74,0.15,-0.49,-0.00,-0.00,-0.00,76.00,28.00,-42.00
1.49,8.40,1.58,-3.13,0.34,0.35,0.00,74.00,30.00,-42.00
1.57,10.50,0.88,-6.49,1.55,0.41,0.01,74.00,32.00,-42.00
1.59,10.50,0.88,-6.49,1.55,0.41,0.01,74.00,32.00,-42.00
1.60,11.31,0.81,-2.51,1.78,0.53,0.02,74.00,32.00,-42.00
1.61,8.20,1.18,0.04,1.91,0.53,0.05,74.00,32.00,-42.00
1.62,8.20,1.18,0.04,1.91,0.53,0.05,74.00,32.00,-42.00
1.64,7.97,1.13,1.95,1.92,0.08,0.02,74.00,32.00,-42.00
1.65,7.31,0.91,1.75,1.90,-0.53,-0.03,74.00,32.00,-42.00
1.66,7.31,0.91,1.75,1.90,-0.53,-0.03,74.00,32.00,-42.00
1.67,10.37,1.30,1.88,1.89,-1.18,-0.11,74.00,32.00,-42.00
1.68,10.37,1.30,1.88,1.89,-1.18,-0.11,74.00,32.00,-42.00
1.70,11.23,1.11,0.68,1.87,-0.40,-0.08,71.00,34.00,-69.00
1.71,10.38,1.19,0.89,1.77,-0.00,-0.05,71.00,34.00,-69.00
1.72,10.38,1.19,0.89,1.77,-0.00,-0.05,71.00,34.00,-69.00
1.73,9.52,1.33,1.41,1.65,0.00,-0.05,71.00,34.00,-69.00
1.75,10.21,1.23,2.15,1.54,-0.01,-0.05,71.00,34.00,-69.00
1.76,10.21,1.23,2.15,1.54,-0.01,-0.05,71.00,34.00,-69.00
1.77,9.62,1.06,1.72,1.42,0.00,-0.04,71.00,34.00,-69.00
1.78,9.62,1.06,1.72,1.42,0.00,-0.04,71.00,34.00,-69.00
1.80,9.74,1.03,1.78,1.29,0.00,-0.05,71.00,34.00,-69.00
1.81,9.34,0.81,1.92,1.16,-0.02,-0.04,69.00,34.00,-80.00
1.82,9.34,0.81,1.92,1.16,-0.02,-0.04,69.00,34.00,-80.00
1.83,9.59,1.06,1.67,1.02,-0.01,-0.03,69.00,34.00,-80.00
1.85,9.59,1.06,1.67,1.02,-0.01,-0.03,69.00,34.00,-80.00
1.86,10.11,0.81,2.08,0.89,-0.01,-0.03,69.00,34.00,-80.00
1.87,9.81,0.62,1.84,0.76,-0.00,-0.02,69.00,34.00,-80.00
1.88,9.81,0.62,1.84,0.76,-0.00,-0.02,69.00,34.00,-80.00
1.90,9.44,0.56,1.71,0.62,0.00,-0.01,69.00,34.00,-80.00
1.91,9.86,0.57,1.69,0.48,-0.01,-0.02,69.00,34.00,-80.00
1.92,9.86,0.57,1.69,0.48,-0.01,-0.02,69.00,34.00,-80.00
1.93,9.60,0.34,1.39,0.35,-0.01,-0.01,69.00,34.00,-80.00
1.95,9.60,0.34,1.39,0.35,-0.01,-0.01,69.00,34.00,-80.00
1.96,9.79,0.03,0.95,0.21,-0.01,-0.01,69.00,34.00,-92.00
1.97,9.75,0.01,0.13,0.09,-0.01,-0.00,69.00,34.00,-92.00
1.98,9.75,0.01,0.13,0.09,-0.01,-0.00,69.00,34.00,-92.00
2.00,9.72,0.18,-0.68,-0.00,-0.01,-0.01,69.00,34.00,-92.00
2.01,9.72,0.19,-0.50,-0.00,0.00,-0.01,69.00,34.00,-92.00
2.02,9.72,0.19,-0.50,-0.00,0.00,-0.01,69.00,34.00,-92.00
2.03,9.70,0.11,-0.57,0.00,-0.00,-0.00,69.00,34.00,-92.00
2.05,9.70,0.11,-0.57,0.00,-0.00,-0.00,69.00,34.00,-92.00
2.06,9.73,0.19,-0.57,-0.01,0.00,-0.01,69.00,34.00,-92.00
2.07,9.71,0.14,-0.59,0.00,-0.00,-0.00,71.00,30.00,-88.00
2.08,9.71,0.14,-0.59,0.00,-0.00,-0.00,71.00,30.00,-88.00
2.10,9.64,0.10,-0.56,-0.00,-0.00,-0.01,71.00,30.00,-88.00
2.11,9.79,0.19,-0.59,-0.00,-0.00,-0.01,71.00,30.00,-88.00
2.12,9.79,0.19,-0.59,-0.00,-0.00,-0.01,71.00,30.00,-88.00
2.13,9.72,0.12,-0.46,0.00,-0.01,-0.01,71.00,30.00,-88.00
2.15,9.72,0.12,-0.46,0.00,-0.01,-0.01,71.00,30.00,-88.00
2.16,9.74,0.19,-0.61,-0.00,-0.01,-0.01,71.00,30.00,-88.00
2.17,9.71,0.16,-0.55,0.00,-0.01,-0.00,71.00,30.00,-88.00
2.18,9.71,0.16,-0.55,0.00,-0.01,-0.00,71.00,30.00,-88.00
2.20,9.71,0.17,-0.58,-0.00,-0.01,-0.00,64.00,32.00,-88.00
2.21,9.72,0.19,-0.59,-0.00,-0.01,-0.00,64.00,32.00,-88.00
2.22,9.72,0.19,-0.59,-0.00,-0.01,-0.00,64.00,32.00,-88.00
2.23,9.74,0.14,-0.55,-0.00,-0.01,-0.00,64.00,32.00,-88.00
2.25,9.74,0.14,-0.55,-0.00,-0.01,-0.00,64.00,32.00,-88.00
2.26,9.70,0.15,-0.67,-0.00,-0.01,-0.00,64.00,32.00,-88.00
2.27,9.59,0.09,-0.57,0.00,-0.00,-0.00,64.00,32.00,-88.00
2.28,9.59,0.09,-0.57,0.00,-0.00,-0.00,64.00,32.00,-88.00
2.30,9.72,0.17,-0.63,-0.00,-0.01,-0.00,64.00,32.00,-88.00
2.31,9.65,0.11,-0.55,0.00,-0.00,-0.00,64.00,32.00,-88.00
2.32,9.65,0.11,-0.55,0.00,-0.00,-0.00,64.00,32.00,-88.00
2.33,9.65,0.16,-0.66,-0.00,-0.00,-0.00,69.00,34.00,-84.00
2.34,9.65,0.16,-0.66,-0.00,-0.00,-0.00,69.00,34.00,-84.00
2.36,9.79,0.18,-0.53,-0.00,-0.00,-0.00,69.00,34.00,-84.00
2.37,9.77,0.14,-0.61,-0.00,-0.00,-0.00,69.00,34.00,-84.00
2.38,9.77,0.14,-0.61,-0.00,-0.00,-0.00,69.00,34.00,-84.00
2.39,9.64,0.14,-0.56,-0.00,-0.00,-0.00,69.00,34.00,-84.00
2.41,9.65,0.14,-0.59,0.00,-0.00,-0.00,69.00,34.00,-84.00
2.42,9.65,0.14,-0.59,0.00,-0.00,-0.00,69.00,34.00,-84.00
2.43,9.70,0.15,-0.57,-0.00,-0.00,-0.00,69.00,34.00,-84.00
