time,ax,ay,az,gx,gy,gz,mx,my,mz
0.00,9.70,0.05,-0.24,-0.00,-0.00,-0.00,81.00,-2.00,-41.00
0.01,9.69,0.05,-0.25,-0.00,-0.00,-0.00,81.00,-2.00,-41.00
0.03,9.71,0.06,-0.26,-0.00,-0.00,-0.00,81.00,-2.00,-41.00
0.04,9.71,0.06,-0.26,-0.00,-0.00,-0.00,81.00,-2.00,-41.00
0.10,9.67,0.06,-0.26,-0.00,0.00,-0.00,78.00,-2.00,-43.00
0.11,9.74,0.05,-0.24,0.00,-0.00,0.00,78.00,-2.00,-43.00
0.12,9.74,0.05,-0.24,0.00,-0.00,0.00,78.00,-2.00,-43.00
0.13,9.68,0.07,-0.23,-0.00,0.00,-0.00,78.00,-2.00,-43.00
0.15,9.73,0.05,-0.25,0.00,-0.00,0.00,78.00,-2.00,-43.00
0.16,9.73,0.05,-0.25,0.00,-0.00,0.00,78.00,-2.00,-43.00
0.17,9.69,0.06,-0.23,-0.00,0.00,-0.00,78.00,-2.00,-43.00
0.18,9.69,0.06,-0.23,-0.00,0.00,-0.00,78.00,-2.00,-43.00
0.19,9.69,0.04,-0.26,0.00,-0.00,0.00,78.00,-2.00,-43.00
0.21,9.71,0.06,-0.25,-0.00,0.00,-0.00,81.00,-2.00,-43.00
0.22,9.71,0.06,-0.25,-0.00,0.00,-0.00,81.00,-2.00,-43.00
0.23,9.73,0.07,-0.29,-0.00,-0.00,-0.00,81.00,-2.00,-43.00
0.25,9.69,0.05,-0.22,-0.00,0.00,-0.00,81.00,-2.00,-43.00
0.26,9.69,0.05,-0.22,-0.00,0.00,-0.00,81.00,-2.00,-43.00
0.27,9.70,0.05,-0.27,-0.00,-0.00,-0.00,81.00,-2.00,-43.00
0.28,9.71,0.05,-0.26,0.00,-0.00,-0.00,81.00,-2.00,-43.00
0.30,9.71,0.05,-0.26,0.00,-0.00,-0.00,81.00,-2.00,-43.00
0.31,9.70,0.05,-0.22,0.00,0.00,-0.00,81.00,-2.00,-43.00
0.32,9.70,0.05,-0.22,0.00,0.00,-0.00,81.00,-2.00,-43.00
0.33,9.73,0.05,-0.26,-0.00,-0.00,-0.00,83.00,-2.00,-41.00
0.35,9.70,0.06,-0.25,-0.00,-0.00,-0.00,83.00,-2.00,-41.00
0.36,9.70,0.06,-0.25,-0.00,-0.00,-0.00,83.00,-2.00,-41.00
0.37,9.71,0.06,-0.22,0.00,-0.00,-0.00,83.00,-2.00,-41.00
0.38,9.71,0.07,-0.26,-0.00,-0.00,-0.00,83.00,-2.00,-41.00
0.40,9.71,0.07,-0.26,-0.00,-0.00,-0.00,83.00,-2.00,-41.00
0.41,9.71,0.05,-0.21,0.00,-0.00,-0.00,83.00,-2.00,-41.00
0.42,9.71,0.05,-0.21,0.00,-0.00,-0.00,83.00,-2.00,-41.00
0.43,9.72,0.07,-0.24,-0.00,-0.00,-0.00,83.00,-2.00,-41.00
0.45,9.70,0.06,-0.26,-0.00,-0.00,-0.00,81.00,-2.00,-43.00
0.46,9.70,0.06,-0.26,-0.00,-0.00,-0.00,81.00,-2.00,-43.00
0.47,9.71,0.05,-0.25,0.00,-0.00,-0.00,81.00,-2.00,-43.00
0.48,9.69,0.05,-0.23,-0.00,-0.00,-0.00,81.00,-2.00,-43.00
0.50,9.69,0.05,-0.23,-0.00,-0.00,-0.00,81.00,-2.00,-43.00
0.51,9.72,0.06,-0.26,-0.00,-0.00,-0.00,81.00,-2.00,-43.00
0.52,9.72,0.06,-0.26,-0.00,-0.00,-0.00,81.00,-2.00,-43.00
0.53,9.70,0.06,-0.23,-0.00,0.00,-0.00,81.00,-2.00,-43.00
0.55,9.70,0.06,-0.25,0.00,-0.00,-0.00,81.00,-2.00,-43.00
0.56,9.70,0.06,-0.25,0.00,-0.00,-0.00,81.00,-2.00,-43.00
0.57,9.71,0.05,-0.23,0.00,-0.00,-0.00,81.00,-2.00,-43.00
0.58,9.71,0.05,-0.23,0.00,-0.00,-0.00,81.00,-2.00,-43.00
0.60,9.69,0.05,-0.28,-0.00,-0.00,-0.00,78.00,-4.00,-43.00
0.61,9.72,0.05,-0.24,-0.00,-0.00,-0.00,78.00,-4.00,-43.00
0.62,9.72,0.05,-0.24,-0.00,-0.00,-0.00,78.00,-4.00,-43.00
0.63,9.71,0.06,-0.25,-0.00,-0.00,-0.00,78.00,-4.00,-43.00
0.65,9.72,0.07,-0.26,-0.00,-0.00,-0.00,78.00,-4.00,-43.00
0.66,9.72,0.07,-0.26,-0.00,-0.00,-0.00,78.00,-4.00,-43.00
0.67,9.71,0.07,-0.21,-0.00,-0.00,0.00,78.00,-4.00,-43.00
0.68,9.71,0.07,-0.21,-0.00,-0.00,0.00,78.00,-4.00,-43.00
0.70,9.69,0.06,-0.24,-0.00,-0.00,0.00,78.00,-4.00,-43.00
0.71,11.51,0.61,-7.70,-0.00,0.21,0.03,78.00,-2.00,-43.00
0.72,11.51,0.61,-7.70,-0.00,0.21,0.03,78.00,-2.00,-43.00
0.73,9.53,0.60,-3.45,0.10,0.78,0.06,78.00,-2.00,-43.00
0.74,9.12,0.45,-1.31,0.14,0.87,0.07,78.00,-2.00,-43.00
0.76,9.12,0.45,-1.31,0.14,0.87,0.07,78.00,-2.00,-43.00
0.77,9.50,0.54,-1.75,0.19,0.70,0.06,78.00,-2.00,-43.00
0.78,9.50,0.54,-1.75,0.19,0.70,0.06,78.00,-2.00,-43.00
0.80,9.70,0.71,-2.30,0.25,0.67,0.06,78.00,-2.00,-43.00
0.81,10.26,0.46,-1.21,0.32,0.69,0.07,78.00,-2.00,-43.00
0.82,10.26,0.46,-1.21,0.32,0.69,0.07,78.00,-2.00,-43.00
0.83,10.09,0.14,-0.11,0.37,0.71,0.09,83.00,-2.00,-36.00
0.85,9.14,0.14,0.13,0.41,0.71,0.08,83.00,-2.00,-36.00
0.86,9.14,0.14,0.13,0.41,0.71,0.08,83.00,-2.00,-36.00
0.87,9.20,0.47,0.14,0.45,0.64,0.09,83.00,-2.00,-36.00
0.88,9.20,0.47,0.14,0.45,0.64,0.09,83.00,-2.00,-36.00
0.89,9.75,0.52,0.42,0.48,0.48,0.09,83.00,-2.00,-36.00
0.91,10.11,0.02,1.01,0.50,0.36,0.08,83.00,-2.00,-36.00
0.92,10.11,0.02,1.01,0.50,0.36,0.08,83.00,-2.00,-36.00
0.93,9.50,0.08,0.59,0.52,0.36,0.09,83.00,-2.00,-36.00
0.94,9.67,0.17,1.08,0.55,0.37,0.10,83.00,-2.00,-36.00
0.96,9.67,0.17,1.08,0.55,0.37,0.10,83.00,-2.00,-36.00
0.97,9.30,0.18,1.89,0.58,0.31,0.11,85.00,-8.00,-34.00
0.98,9.30,0.18,1.89,0.58,0.31,0.11,85.00,-8.00,-34.00
1.00,9.76,0.07,2.36,0.61,0.21,0.10,85.00,-8.00,-34.00
1.01,8.71,0.04,2.02,0.62,0.08,0.10,85.00,-8.00,-34.00
1.02,8.71,0.04,2.02,0.62,0.08,0.10,85.00,-8.00,-34.00
1.03,9.42,-0.20,2.28,0.62,-0.02,0.09,85.00,-8.00,-34.00
