time,ax,ay,az,gx,gy,gz,mx,my,mz
4571.00,0.13,-0.77,9.63,0.00,0.00,0.00,12.57,10.19,-113.94
4622.00,0.11,-0.78,9.63,0.00,0.01,0.00,12.57,10.19,-113.94
4674.00,0.11,-0.77,9.63,-0.00,-0.00,0.00,12.74,8.98,-113.44
4727.00,0.11,-0.77,9.63,-0.00,-0.01,0.00,12.74,8.98,-113.44
4778.00,0.13,-0.76,9.61,-0.00,-0.00,0.00,12.74,11.06,-115.77
4831.00,0.11,-0.76,9.64,0.00,-0.00,0.00,12.74,11.06,-115.77
4883.00,0.12,-0.76,9.64,0.00,0.00,0.00,12.91,10.19,-114.94
4934.00,0.11,-0.75,9.62,-0.00,-0.00,0.00,12.91,10.19,-114.94
4987.00,0.11,-0.78,9.62,-0.00,-0.00,0.00,12.91,10.19,-114.94
5040.00,0.11,-0.76,9.63,0.00,-0.00,-0.00,13.43,8.98,-114.77
5091.00,0.11,-0.76,9.63,0.00,-0.00,0.00,13.43,8.98,-114.77
5143.00,0.13,-0.76,9.63,-0.00,-0.00,0.00,13.60,10.89,-114.61
5196.00,0.11,-0.76,9.62,-0.00,-0.00,0.00,13.60,10.89,-114.61
5248.00,0.11,-0.77,9.63,0.00,-0.00,0.00,13.60,10.89,-114.61
5300.00,0.11,-0.76,9.60,0.00,-0.00,0.00,12.91,9.50,-114.61
5353.00,0.11,-0.75,9.62,-0.00,-0.00,0.00,12.91,9.50,-114.61
5405.00,0.11,-0.76,9.60,-0.00,-0.00,0.00,13.26,10.54,-114.61
5457.00,0.11,-0.77,9.63,-0.00,-0.00,0.00,13.26,10.54,-114.61
5510.00,0.11,-0.77,9.62,0.00,-0.00,0.00,13.26,10.54,-114.61
5561.00,0.42,-1.74,10.00,-0.08,0.19,0.04,13.60,10.89,-114.27
5614.00,-0.12,-0.34,9.76,-0.06,-0.26,-0.01,13.60,10.89,-114.27
5667.00,0.24,-0.66,9.72,-0.11,0.02,0.01,12.40,10.71,-114.44
5718.00,0.15,-1.66,9.52,-0.04,0.09,0.01,12.40,10.71,-114.44
5771.00,0.08,-0.20,9.75,-0.04,0.11,0.01,13.26,10.19,-114.27
5823.00,0.11,-0.54,9.65,0.00,-0.02,-0.00,13.26,10.19,-114.27
