time,ax,ay,az,gx,gy,gz,mx,my,mz
2580.00,-0.33,-0.32,9.84,0.00,0.17,0.02,13.60,9.16,-112.61
2631.00,-0.65,-0.85,9.58,-0.01,0.48,0.05,13.60,9.16,-112.61
2682.00,-0.81,-0.75,9.63,-0.01,0.53,0.05,13.60,9.16,-112.61
2733.00,-0.99,-0.84,9.16,-0.03,0.35,-0.00,15.50,8.98,-111.78
2784.00,-1.86,-1.41,8.90,0.01,0.32,0.02,15.50,8.98,-111.78
2837.00,-1.67,-1.38,9.17,0.03,0.28,0.04,16.19,8.98,-111.11
2889.00,-1.36,-0.91,9.41,0.05,-0.33,-0.04,16.19,8.98,-111.11
2940.00,-1.17,-0.69,9.59,0.02,-0.15,-0.02,15.50,8.98,-110.78
2993.00,-1.38,-1.05,9.44,-0.01,0.27,0.04,15.50,8.98,-110.78
3044.00,-1.56,-0.68,9.49,-0.01,0.24,0.04,15.50,8.98,-110.78
3096.00,-1.52,-1.01,9.47,0.03,-0.06,0.00,18.25,8.98,-110.45
3149.00,-1.45,-0.71,9.47,0.02,-0.14,-0.00,18.25,8.98,-110.45
3200.00,-1.37,-0.91,9.51,0.01,-0.13,-0.00,15.67,9.50,-109.62
3251.00,-1.31,-1.05,9.52,0.01,-0.03,0.00,15.67,9.50,-109.62
3304.00,-1.33,-0.64,9.53,0.01,0.03,0.01,15.67,9.50,-109.62
3355.00,-1.41,-0.43,9.52,-0.02,0.10,0.01,17.39,8.12,-109.95
3406.00,-1.45,-1.42,9.43,-0.03,0.06,0.00,17.39,8.12,-109.95
3459.00,-1.42,-0.91,9.43,-0.01,-0.10,-0.01,15.50,8.98,-110.45
3510.00,-1.27,-0.94,9.57,-0.02,-0.20,-0.02,15.50,8.98,-110.45
3562.00,-1.18,-0.88,9.53,0.00,-0.17,-0.01,16.01,8.12,-108.95
3615.00,-1.15,-0.89,9.54,0.01,-0.02,0.00,16.01,8.12,-108.95
3666.00,-1.16,-0.80,9.58,0.01,0.02,0.01,16.01,8.12,-108.95
3718.00,-1.24,-0.76,9.52,-0.01,0.18,0.03,16.36,9.85,-111.28
3771.00,-1.46,-0.87,9.43,-0.02,0.10,0.00,16.36,9.85,-111.28
3822.00,-1.31,-1.12,9.50,-0.02,-0.16,-0.02,16.53,8.64,-110.78
3873.00,-1.29,-0.52,9.52,-0.02,-0.40,-0.06,16.53,8.64,-110.78
3926.00,-0.91,-0.49,9.61,-0.04,-0.63,-0.10,16.53,8.64,-110.78
3977.00,-0.66,-0.18,9.67,-0.03,-0.39,-0.04,14.98,7.78,-111.95
4028.00,-0.29,-1.17,9.62,-0.01,-0.43,-0.07,14.98,7.78,-111.95
4082.00,-0.13,-1.56,9.61,0.01,-0.22,-0.04,14.29,8.81,-110.28
4133.00,-0.31,-1.84,9.43,0.01,0.06,0.00,14.29,8.81,-110.28
4184.00,-0.26,-2.12,9.73,0.06,-0.24,-0.03,14.29,8.81,-110.28
4237.00,-0.12,-0.73,9.81,0.16,-0.05,0.01,12.23,9.16,-111.61
4288.00,-0.07,2.30,9.88,0.09,0.25,0.03,12.23,9.16,-111.61
4340.00,-0.61,-0.02,9.57,-0.02,0.65,0.05,12.91,7.78,-111.28
4393.00,-0.84,-1.35,9.52,-0.06,0.33,0.03,12.91,7.78,-111.28
4444.00,-0.78,-0.11,9.67,-0.01,0.05,0.02,14.98,8.81,-111.95
4495.00,-0.81,-1.74,9.50,0.04,0.03,-0.00,14.98,8.81,-111.95
4548.00,-0.81,-1.24,9.40,0.01,-0.35,-0.03,14.98,8.81,-111.95
