time,ax,ay,az,gx,gy,gz
0.00,9.67,0.14,-0.51,-0.00,-0.00,0.00
0.01,9.65,0.13,-0.53,0.00,-0.00,0.00
0.02,9.65,0.13,-0.53,0.00,-0.00,0.00
0.04,9.67,0.15,-0.53,-0.00,-0.00,0.00
0.05,9.67,0.15,-0.53,-0.00,-0.00,0.00
0.11,9.67,0.15,-0.51,-0.00,-0.00,0.00
0.12,9.67,0.15,-0.51,-0.00,0.00,0.00
0.13,9.67,0.15,-0.51,-0.00,0.00,0.00
0.14,9.66,0.12,-0.50,-0.00,-0.00,-0.00
0.15,9.67,0.11,-0.52,-0.00,-0.00,0.00
0.17,9.67,0.11,-0.52,-0.00,-0.00,0.00
0.18,9.65,0.12,-0.51,-0.00,-0.00,0.00
0.19,9.65,0.12,-0.51,-0.00,-0.00,0.00
0.20,9.67,0.13,-0.51,-0.00,-0.00,0.00
0.21,9.67,0.13,-0.51,-0.00,-0.00,0.00
0.23,9.67,0.13,-0.51,-0.00,-0.00,0.00
0.24,9.67,0.14,-0.51,-0.00,-0.00,0.00
0.25,9.67,0.14,-0.51,-0.00,-0.00,0.00
0.26,9.67,0.15,-0.51,-0.00,-0.00,0.00
0.27,9.67,0.15,-0.51,-0.00,-0.00,0.00
0.28,9.66,0.14,-0.53,-0.00,0.00,0.00
0.30,9.66,0.12,-0.53,-0.00,0.00,0.00
0.31,9.66,0.12,-0.53,-0.00,0.00,0.00
0.32,9.67,0.14,-0.52,-0.00,-0.00,0.00
0.33,9.67,0.14,-0.52,-0.00,-0.00,0.00
0.34,9.67,0.13,-0.51,-0.00,-0.00,-0.00
0.36,9.69,0.13,-0.51,-0.00,-0.00,0.00
0.37,9.69,0.13,-0.51,-0.00,-0.00,0.00
0.38,9.65,0.13,-0.52,-0.00,-0.00,-0.00
0.39,9.65,0.13,-0.52,-0.00,-0.00,-0.00
0.40,9.65,0.14,-0.53,-0.00,-0.00,0.00
0.41,9.67,0.12,-0.53,-0.00,-0.00,-0.00
0.42,9.67,0.12,-0.53,-0.00,-0.00,-0.00
0.44,9.66,0.13,-0.52,-0.00,-0.00,0.00
0.45,9.66,0.13,-0.52,-0.00,-0.00,0.00
0.46,9.64,0.12,-0.50,-0.00,-0.00,0.00
0.47,9.64,0.12,-0.50,-0.00,-0.00,0.00
0.48,9.65,0.11,-0.50,-0.00,-0.00,0.00
0.50,9.67,0.13,-0.50,-0.00,-0.00,0.00
0.51,9.67,0.13,-0.50,-0.00,-0.00,0.00
0.52,9.67,0.13,-0.53,-0.00,0.00,0.00
0.53,9.67,0.13,-0.53,-0.00,0.00,0.00
0.54,9.67,0.13,-0.54,-0.00,0.00,0.00
0.55,9.67,0.13,-0.54,-0.00,0.00,0.00
0.56,9.69,0.10,-1.30,-0.00,-0.00,0.00
0.57,13.12,4.95,-11.22,-0.07,0.75,0.07
0.59,13.12,4.95,-11.22,-0.07,0.75,0.07
0.60,9.54,-0.23,-3.39,-0.11,2.00,0.15
0.61,9.54,-0.23,-3.39,-0.11,2.00,0.15
0.62,10.07,-2.03,0.73,-0.13,2.39,0.18
0.63,9.55,-1.59,0.71,-0.13,2.39,0.17
0.65,9.55,-1.59,0.71,-0.13,2.39,0.17
0.66,10.78,0.25,-4.47,-0.06,2.92,0.21
0.67,10.78,0.25,-4.47,-0.06,2.92,0.21
0.68,12.47,1.44,-0.62,0.04,3.63,0.28
0.69,12.47,1.44,-0.62,0.04,3.63,0.28
0.70,8.38,0.92,1.06,0.03,4.08,0.33
0.71,7.89,0.77,0.54,-0.03,4.39,0.33
0.73,7.89,0.77,0.54,-0.03,4.39,0.33
0.74,7.42,0.70,0.08,-0.04,4.77,0.36
0.75,7.42,0.70,0.08,-0.04,4.77,0.36
0.76,6.31,0.22,0.80,0.02,5.26,0.43
0.77,4.80,-0.76,1.75,0.02,5.78,0.46
0.79,4.80,-0.76,1.75,0.02,5.78,0.46
0.80,3.65,-1.16,1.32,-0.02,6.31,0.48
0.81,3.65,-1.16,1.32,-0.02,6.31,0.48
0.82,1.93,-0.98,0.58,-0.02,6.92,0.53
0.84,-0.02,0.58,-1.28,0.00,7.58,0.60
0.85,-0.02,0.58,-1.28,0.00,7.58,0.60
0.86,-5.28,2.42,6.68,-0.07,7.45,0.56
