time,ax,ay,az,gx,gy,gz
0.00,-9.99,-0.02,-0.51,-0.00,0.00,0.00
0.01,-9.99,0.01,-0.52,-0.00,-0.00,0.00
0.03,-9.99,0.01,-0.52,-0.00,-0.00,0.00
0.04,-9.99,-0.02,-0.51,-0.00,0.00,0.00
0.05,-9.98,0.00,-0.57,-0.00,-0.00,0.00
0.11,-9.97,-0.01,-0.53,0.00,-0.00,0.00
0.12,-9.97,-0.01,-0.53,0.00,-0.00,0.00
0.13,-9.98,-0.01,-0.51,0.00,0.00,0.00
0.14,-9.98,-0.01,-0.51,0.00,0.00,0.00
0.15,-9.99,-0.00,-0.54,0.00,0.00,0.00
0.16,-9.99,-0.00,-0.54,0.00,0.00,0.00
0.18,-9.98,0.00,-0.54,0.00,0.00,0.00
0.19,-9.99,-0.01,-0.53,-0.00,-0.00,0.00
0.20,-9.99,-0.01,-0.53,-0.00,-0.00,0.00
0.21,-9.98,0.00,-0.52,-0.00,0.00,0.00
0.22,-9.98,0.00,-0.52,-0.00,0.00,0.00
0.24,-9.97,-0.01,-0.53,-0.00,-0.00,0.00
0.25,-9.99,0.00,-0.54,-0.00,0.00,0.00
0.26,-9.99,0.00,-0.54,-0.00,0.00,0.00
0.27,-9.98,-0.02,-0.51,-0.00,-0.00,0.00
0.28,-9.98,-0.02,-0.51,-0.00,-0.00,0.00
0.30,-9.99,-0.02,-0.53,-0.00,0.00,0.00
0.31,-9.98,-0.01,-0.55,-0.00,0.00,0.00
0.32,-9.98,-0.01,-0.55,-0.00,0.00,0.00
0.33,-9.97,-0.02,-0.54,-0.00,-0.00,0.00
0.35,-9.97,-0.02,-0.54,-0.00,-0.00,0.00
0.36,-9.98,-0.01,-0.51,-0.00,0.00,0.00
0.37,-9.98,0.00,-0.52,-0.00,0.00,0.00
0.38,-9.98,0.00,-0.52,-0.00,0.00,0.00
0.39,-9.99,-0.01,-0.53,-0.00,-0.00,0.00
0.40,-9.99,-0.01,-0.53,-0.00,-0.00,0.00
0.42,-10.00,-0.00,-0.55,-0.00,-0.00,0.00
0.43,-9.99,-0.02,-0.54,-0.00,-0.00,0.00
0.44,-9.99,-0.02,-0.54,-0.00,-0.00,0.00
0.45,-9.98,0.00,-0.52,-0.00,0.00,0.00
0.47,-9.98,0.00,-0.52,-0.00,0.00,0.00
0.48,-9.99,-0.02,-0.50,-0.00,-0.00,0.00
0.49,-10.00,0.00,-0.54,-0.00,0.00,0.00
0.50,-10.00,0.00,-0.54,-0.00,0.00,0.00
