time,ax,ay,az,gx,gy,gz
0.00,-9.98,0.04,-0.55,-0.00,-0.00,0.00
0.01,-9.98,0.06,-0.53,-0.00,-0.00,-0.00
0.03,-9.98,0.06,-0.53,-0.00,-0.00,-0.00
0.04,-9.97,0.07,-0.53,0.00,0.00,0.00
0.05,-9.97,0.07,-0.53,0.00,0.00,0.00
0.11,-9.97,0.08,-0.53,-0.00,-0.00,-0.00
0.12,-9.98,0.06,-0.50,-0.00,-0.00,-0.00
0.13,-9.97,0.06,-0.52,-0.00,-0.00,0.00
0.14,-9.97,0.06,-0.52,-0.00,-0.00,0.00
0.16,-9.98,0.08,-0.51,0.00,-0.00,0.00
0.17,-9.98,0.08,-0.51,0.00,-0.00,0.00
0.18,-9.98,0.06,-0.52,0.00,-0.00,0.00
0.19,-9.98,0.06,-0.52,-0.00,-0.00,0.00
0.20,-9.98,0.06,-0.52,-0.00,-0.00,0.00
0.21,-9.97,0.06,-0.53,-0.00,-0.00,-0.00
0.23,-9.97,0.06,-0.53,-0.00,-0.00,-0.00
0.24,-9.98,0.06,-0.52,-0.00,-0.00,-0.00
0.25,-9.98,0.06,-0.52,-0.00,-0.00,-0.00
0.26,-9.98,0.06,-0.53,-0.00,-0.00,-0.00
0.27,-9.99,0.06,-0.50,-0.00,-0.00,0.00
0.28,-9.99,0.06,-0.50,-0.00,-0.00,0.00
0.30,-9.99,0.05,-0.54,-0.00,-0.00,0.00
0.31,-9.99,0.05,-0.54,-0.00,-0.00,0.00
0.32,-9.98,0.07,-0.55,-0.00,-0.00,0.00
0.33,-9.98,0.06,-0.52,-0.00,-0.00,0.00
0.34,-9.98,0.06,-0.52,-0.00,-0.00,0.00
0.35,-9.99,0.06,-0.54,-0.00,-0.00,0.00
0.37,-9.99,0.06,-0.54,-0.00,-0.00,0.00
0.38,-9.98,0.07,-0.52,-0.00,-0.00,0.00
0.39,-9.98,0.07,-0.52,-0.00,-0.00,0.00
0.40,-9.97,0.07,-0.51,-0.00,-0.00,0.00
0.41,-9.97,0.06,-0.53,-0.00,-0.00,-0.00
0.43,-9.97,0.06,-0.53,-0.00,-0.00,-0.00
0.44,-9.98,0.07,-0.52,-0.00,-0.00,-0.00
0.45,-9.98,0.07,-0.52,-0.00,-0.00,-0.00
0.46,-9.97,0.07,-0.53,-0.00,-0.00,0.00
0.47,-9.97,0.07,-0.53,-0.00,-0.00,0.00
0.48,-9.98,0.07,-0.54,-0.00,-0.00,0.00
