time,ax,ay,az,gx,gy,gz
0.00,-9.99,0.04,-0.61,-0.00,0.00,0.00
0.01,-9.99,0.04,-0.61,-0.00,0.00,0.00
0.02,-9.98,0.04,-0.58,0.00,-0.00,0.00
0.04,-9.99,0.04,-0.59,-0.00,0.00,0.00
0.05,-9.99,0.04,-0.59,-0.00,0.00,0.00
0.11,-9.98,0.05,-0.60,-0.00,0.00,-0.00
0.12,-9.98,0.06,-0.59,-0.00,0.00,0.00
0.13,-9.98,0.06,-0.59,-0.00,0.00,0.00
0.14,-9.98,0.04,-0.58,-0.00,0.00,0.00
0.15,-9.98,0.04,-0.58,-0.00,0.00,0.00
0.16,-9.99,0.04,-0.56,0.00,0.00,-0.00
0.17,-9.99,0.04,-0.56,0.00,0.00,-0.00
0.19,-9.97,0.04,-0.57,-0.00,0.00,0.00
0.20,-9.97,0.05,-0.62,-0.00,0.00,0.00
0.21,-9.97,0.05,-0.62,-0.00,0.00,0.00
0.22,-9.98,0.05,-0.60,-0.00,0.00,-0.00
0.23,-9.98,0.05,-0.60,-0.00,0.00,-0.00
0.24,-9.97,0.06,-0.57,-0.00,0.00,-0.00
0.25,-9.97,0.05,-0.58,-0.00,-0.00,0.00
0.27,-9.97,0.05,-0.58,-0.00,-0.00,0.00
0.28,-9.99,0.06,-0.58,-0.00,0.00,0.00
0.29,-9.99,0.06,-0.58,-0.00,0.00,0.00
0.30,-9.99,0.04,-0.57,0.00,0.00,0.00
0.31,-9.99,0.04,-0.57,0.00,0.00,0.00
0.32,-9.97,0.05,-0.59,-0.00,0.00,-0.00
0.34,-9.97,0.03,-0.60,-0.00,0.00,0.00
0.35,-9.97,0.03,-0.60,-0.00,0.00,0.00
0.36,-9.98,0.04,-0.60,-0.00,0.00,-0.00
0.37,-9.98,0.04,-0.60,-0.00,0.00,-0.00
0.38,-9.99,0.04,-0.60,-0.00,0.00,-0.00
0.40,-9.97,0.04,-0.59,-0.00,0.00,-0.00
0.41,-9.97,0.04,-0.59,-0.00,0.00,-0.00
0.42,-9.98,0.05,-0.59,-0.00,0.00,0.00
0.43,-9.98,0.05,-0.59,-0.00,0.00,0.00
0.44,-9.98,0.04,-0.59,-0.00,-0.00,0.00
0.45,-9.98,0.04,-0.59,-0.00,-0.00,0.00
0.47,-9.97,0.04,-0.62,-0.00,0.00,0.00
