time,ax,ay,az,gx,gy,gz
0.00,-9.97,-0.02,-0.67,-0.00,-0.00,0.00
0.01,-9.98,-0.03,-0.67,-0.00,-0.00,0.00
0.02,-9.98,-0.03,-0.67,-0.00,0.00,0.00
0.04,-9.98,-0.03,-0.67,-0.00,0.00,0.00
0.05,-9.98,-0.04,-0.69,-0.00,0.00,0.00
0.11,-9.97,-0.04,-0.68,-0.00,-0.00,0.00
0.12,-9.97,-0.04,-0.68,-0.00,-0.00,0.00
0.13,-9.97,-0.05,-0.66,-0.00,0.00,0.00
0.14,-9.97,-0.05,-0.66,-0.00,0.00,0.00
0.15,-9.97,-0.04,-0.67,-0.00,-0.00,0.00
0.16,-9.97,-0.04,-0.67,-0.00,-0.00,0.00
0.17,-9.98,-0.05,-0.68,-0.00,0.00,0.00
0.25,-9.98,-0.04,-0.66,-0.00,-0.00,0.00
0.32,-9.98,-0.04,-0.68,-0.00,0.00,0.00
0.40,-9.98,-0.02,-0.67,-0.00,-0.00,0.00
0.48,-9.98,-0.04,-0.68,-0.00,0.00,0.00
0.56,-9.97,-0.02,-0.68,-0.00,-0.00,0.00
0.65,-11.39,-0.18,-2.74,-0.12,-0.12,0.02
0.66,-11.39,-0.18,-2.74,-0.12,-0.12,0.02
0.67,-11.80,-1.32,-3.59,-0.01,-0.63,0.20
0.68,-10.77,-1.32,-2.45,0.19,-1.16,0.39
0.69,-10.77,-1.32,-2.45,0.19,-1.16,0.39
0.71,-10.96,0.96,-2.23,0.38,-1.63,0.41
0.72,-10.96,0.96,-2.23,0.38,-1.63,0.41
0.92,-6.06,2.07,3.84,2.67,-4.83,0.31
0.93,-5.36,2.74,4.12,2.87,-5.07,0.12
0.95,-4.32,3.69,4.86,3.04,-5.32,-0.12
0.96,-4.32,3.69,4.86,3.04,-5.32,-0.12
0.97,-3.33,4.26,5.13,3.16,-5.67,-0.42
0.98,-3.33,4.26,5.13,3.16,-5.67,-0.42
0.99,-2.51,4.73,4.58,3.23,-5.99,-0.77
1.00,-1.41,6.22,5.92,3.27,-6.27,-1.16
1.01,-1.41,6.22,5.92,3.27,-6.27,-1.16
1.03,-0.23,6.58,7.12,3.22,-6.66,-1.60
1.04,-0.23,6.58,7.12,3.22,-6.66,-1.60
1.05,5.20,12.84,18.44,2.22,-6.87,-1.87
1.06,5.20,12.84,18.44,2.22,-6.87,-1.87
1.07,0.48,3.60,0.89,1.16,-6.10,-1.85
1.08,0.48,3.60,0.89,1.16,-6.10,-1.85
1.09,8.77,8.94,21.84,1.10,-4.47,-1.89
1.11,0.56,6.09,0.97,0.73,-2.61,-1.67
1.12,0.56,6.09,0.97,0.73,-2.61,-1.67
1.13,0.56,7.48,-0.91,1.00,-1.22,-1.57
1.14,0.56,7.48,-0.91,1.00,-1.22,-1.57
1.15,0.48,9.58,5.50,1.09,0.07,-1.41
1.16,1.23,11.07,9.08,1.35,1.05,-1.31
1.17,1.23,11.07,9.08,1.35,1.05,-1.31
1.19,0.05,10.37,4.74,1.54,1.43,-1.20
1.20,0.05,10.37,4.74,1.54,1.43,-1.20
1.21,-0.79,10.33,8.42,1.74,1.16,-1.09
1.22,-0.79,10.33,8.42,1.74,1.16,-1.09
1.23,-0.60,9.71,4.98,1.86,0.16,-1.08
1.24,-0.60,9.71,4.98,1.86,0.16,-1.08
1.25,-0.60,9.50,5.00,1.94,-1.25,-1.13
1.27,-0.69,8.72,4.92,1.94,-2.86,-1.25
1.28,-0.69,8.72,4.92,1.94,-2.86,-1.25
1.29,6.91,7.37,18.96,1.77,-3.94,-1.33
1.30,6.91,7.37,18.96,1.77,-3.94,-1.33
1.31,2.29,8.17,9.83,1.08,-2.83,-0.90
1.33,-1.14,7.12,4.45,0.78,-2.35,-0.53
1.34,-1.14,7.12,4.45,0.78,-2.35,-0.53
1.35,-0.87,7.57,3.48,0.79,-3.02,-0.58
1.36,-0.87,7.57,3.48,0.79,-3.02,-0.58
1.37,-1.13,7.63,3.25,0.88,-3.64,-0.65
1.38,-1.37,7.79,3.24,0.98,-4.09,-0.77
1.39,-1.37,7.79,3.24,0.98,-4.09,-0.77
1.41,-1.32,8.00,2.98,1.04,-4.41,-0.94
1.42,-1.32,8.00,2.98,1.04,-4.41,-0.94
1.43,-1.16,7.81,2.83,1.07,-4.55,-1.13
1.44,-1.16,7.81,2.83,1.07,-4.55,-1.13
1.65,-0.24,7.16,2.24,-0.08,-2.76,-1.95
1.66,-0.24,7.16,2.24,-0.08,-2.76,-1.95
1.67,-0.18,7.22,2.17,-0.21,-2.51,-1.87
1.68,-0.18,7.22,2.17,-0.21,-2.51,-1.87
1.69,-0.13,7.47,2.22,-0.31,-2.27,-1.80
1.70,-0.13,7.47,2.22,-0.31,-2.27,-1.80
1.72,-0.15,7.84,2.41,-0.39,-2.07,-1.71
1.73,-0.07,8.22,2.59,-0.45,-1.93,-1.63
1.74,-0.07,8.22,2.59,-0.45,-1.93,-1.63
1.75,0.00,8.56,2.74,-0.51,-1.86,-1.52
1.76,0.00,8.56,2.74,-0.51,-1.86,-1.52
1.77,-0.05,9.06,2.89,-0.58,-1.84,-1.41
1.79,-0.07,9.44,3.02,-0.67,-1.78,-1.31
1.80,-0.07,9.44,3.02,-0.67,-1.78,-1.31
1.81,-0.06,9.83,3.16,-0.76,-1.68,-1.23
1.82,-0.06,9.83,3.16,-0.76,-1.68,-1.23
1.83,0.05,10.12,3.26,-0.86,-1.60,-1.15
1.84,0.05,10.12,3.26,-0.86,-1.60,-1.15
1.85,0.12,10.35,3.19,-0.94,-1.55,-1.06
1.87,0.13,10.50,3.20,-0.98,-1.51,-0.96
1.88,0.13,10.50,3.20,-0.98,-1.51,-0.96
1.89,0.14,10.32,3.20,-1.01,-1.45,-0.86
1.90,0.14,10.32,3.20,-1.01,-1.45,-0.86
1.91,0.18,10.01,3.08,-1.08,-1.40,-0.78
1.92,0.18,10.01,3.08,-1.08,-1.40,-0.78
1.93,0.13,9.88,2.90,-1.13,-1.37,-0.69
1.95,0.13,9.79,2.76,-1.15,-1.34,-0.60
1.96,0.13,9.79,2.76,-1.15,-1.34,-0.60
1.97,0.12,9.52,2.55,-1.14,-1.27,-0.52
1.98,0.12,9.52,2.55,-1.14,-1.27,-0.52
1.99,0.12,9.29,2.38,-1.11,-1.15,-0.45
2.01,0.11,9.25,2.39,-1.06,-1.01,-0.39
2.02,0.11,9.25,2.39,-1.06,-1.01,-0.39
2.03,-0.05,15.13,7.97,-1.04,-0.90,-0.31
2.04,-0.05,15.13,7.97,-1.04,-0.90,-0.31
2.05,0.02,9.43,2.54,-1.15,-0.83,-0.24
2.06,0.02,9.43,2.54,-1.15,-0.83,-0.24
2.07,-0.04,8.68,2.38,-1.17,-0.69,-0.15
2.09,-0.08,8.47,2.32,-1.13,-0.53,-0.09
2.09,-0.08,8.47,2.32,-1.13,-0.53,-0.09
2.17,-0.71,9.40,4.17,-1.19,-0.67,-0.04
2.25,-0.67,9.44,4.77,-1.18,-0.50,-0.00
2.33,-0.62,9.10,6.46,-1.11,-0.07,-0.02
2.40,-0.57,8.08,6.17,-1.02,0.11,0.00
2.48,0.35,7.82,8.90,-1.21,-1.34,-0.14
2.57,-2.29,4.45,9.56,-1.42,-0.11,0.42
2.59,-0.05,2.92,9.05,-1.56,0.10,0.37
2.60,-0.05,2.92,9.05,-1.56,0.10,0.37
2.61,-1.08,1.83,6.32,-1.77,0.36,0.36
2.62,-1.08,1.83,6.32,-1.77,0.36,0.36
2.63,-1.03,2.11,9.58,-2.05,-0.06,0.30
2.64,-1.03,2.11,9.58,-2.05,-0.06,0.30
2.81,-7.84,6.41,1.45,-0.51,1.00,-0.09
2.89,-1.82,5.57,12.85,-0.04,-0.02,0.20
2.90,-1.82,5.57,12.85,-0.04,-0.02,0.20
2.91,-0.56,3.83,8.67,-0.05,-0.39,0.19
2.92,-0.56,3.83,8.67,-0.05,-0.39,0.19
2.94,-1.09,2.69,6.96,-0.03,-0.52,0.25
2.95,0.03,1.07,10.64,0.02,-0.29,0.34
2.96,0.03,1.07,10.64,0.02,-0.29,0.34
2.97,-0.63,-0.92,11.70,0.05,-0.20,0.38
2.98,-0.63,-0.92,11.70,0.05,-0.20,0.38
3.00,0.40,-2.27,13.10,0.04,-0.27,0.38
3.01,-0.39,-2.73,5.01,0.08,-0.18,0.40
3.02,-0.39,-2.73,5.01,0.08,-0.18,0.40
3.03,-0.40,-4.07,11.42,0.06,-0.10,0.40
3.04,-0.40,-4.07,11.42,0.06,-0.10,0.40
3.06,0.80,-4.40,8.08,0.04,-0.07,0.39
3.07,0.52,-3.60,10.55,0.01,0.08,0.40
3.08,0.52,-3.60,10.55,0.01,0.08,0.40
3.09,-0.59,-1.50,8.35,0.01,0.16,0.39
3.10,-0.59,-1.50,8.35,0.01,0.16,0.39
3.11,0.31,-0.69,7.28,0.01,0.10,0.37
3.12,0.31,-0.69,7.28,0.01,0.10,0.37
3.14,-0.11,-0.07,10.41,0.02,0.03,0.34
3.15,-0.82,-0.65,11.56,0.01,0.02,0.34
3.16,-0.82,-0.65,11.56,0.01,0.02,0.34
3.17,-0.79,-0.56,9.71,0.02,0.02,0.34
3.18,-0.79,-0.56,9.71,0.02,0.02,0.34
3.19,-0.29,-0.45,10.86,0.00,-0.05,0.32
3.21,-0.68,0.17,8.18,0.01,-0.00,0.32
3.22,-0.68,0.17,8.18,0.01,-0.00,0.32
3.23,-0.85,0.50,10.23,0.01,0.01,0.34
3.24,-0.85,0.50,10.23,0.01,0.01,0.34
3.25,-0.07,1.62,5.67,-0.01,-0.03,0.35
3.26,-0.07,1.62,5.67,-0.01,-0.03,0.35
3.34,-0.16,6.46,10.16,-0.04,0.44,0.24
3.41,0.17,-9.96,8.51,0.08,-0.08,-0.09
3.49,-1.05,-1.04,6.82,0.03,0.08,0.00
3.57,-0.80,-0.57,9.27,-0.02,0.21,-0.08
3.65,-0.71,-0.77,11.14,-0.05,-0.01,-0.13
3.74,0.43,1.42,11.39,0.01,-0.29,-0.08
3.75,0.33,1.09,8.51,0.05,-0.33,-0.06
3.76,0.33,1.09,8.51,0.05,-0.33,-0.06
3.77,-0.89,0.79,10.30,0.05,-0.35,-0.06
3.79,-0.89,0.79,10.30,0.05,-0.35,-0.06
3.80,-0.89,0.93,7.70,0.05,-0.25,-0.03
3.81,0.06,1.16,8.81,0.02,-0.15,0.00
4.02,-1.00,0.09,9.49,0.17,-0.29,0.12
