time,ax,ay,az,gx,gy,gz
0.22,-9.97,0.02,-0.50,0.00,0.00,-0.00
0.23,-9.97,0.02,-0.50,0.00,0.00,-0.00
0.25,-9.98,0.04,-0.50,-0.00,0.00,-0.00
0.26,-9.98,0.04,-0.50,-0.00,0.00,-0.00
0.27,-9.98,0.01,-0.48,0.00,0.00,-0.00
0.28,-9.98,0.03,-0.47,0.00,0.00,-0.00
0.29,-9.98,0.03,-0.47,0.00,0.00,-0.00
0.30,-9.97,0.03,-0.50,-0.00,0.00,-0.00
0.31,-9.97,0.03,-0.50,-0.00,0.00,-0.00
0.32,-9.97,0.03,-0.48,0.00,0.00,-0.00
0.33,-9.97,0.03,-0.48,0.00,0.00,-0.00
0.34,-9.97,0.02,-0.48,0.00,0.00,-0.00
0.36,-9.97,0.02,-0.48,0.00,0.00,-0.00
0.37,-9.97,0.02,-0.49,0.00,0.00,-0.00
0.38,-9.97,0.02,-0.48,-0.00,0.00,-0.00
0.39,-9.97,0.02,-0.48,-0.00,0.00,-0.00
0.40,-9.97,0.02,-0.47,-0.00,0.00,0.00
0.41,-9.97,0.02,-0.47,-0.00,0.00,0.00
0.43,-9.98,0.02,-0.49,0.00,-0.00,0.00
0.44,-9.98,0.01,-0.48,0.00,0.00,0.00
0.45,-9.98,0.01,-0.48,0.00,0.00,0.00
0.46,-9.97,0.02,-0.48,-0.00,0.00,-0.00
0.47,-9.97,0.02,-0.48,-0.00,0.00,-0.00
0.48,-9.98,0.03,-0.52,-0.00,0.00,0.00
0.49,-9.98,0.03,-0.52,-0.00,0.00,0.00
0.51,-9.97,0.04,-0.48,0.00,-0.00,-0.00
0.52,-9.97,0.03,-0.49,-0.00,-0.00,0.00
0.53,-9.97,0.03,-0.49,-0.00,-0.00,0.00
0.54,-9.97,0.02,-0.49,-0.00,0.00,-0.00
0.55,-9.97,0.02,-0.49,-0.00,0.00,-0.00
0.56,-9.97,0.02,-0.47,-0.00,0.00,-0.00
0.57,-9.97,0.02,-0.47,-0.00,0.00,-0.00
0.59,-9.97,0.01,-0.48,-0.00,0.00,-0.00
0.60,-9.97,0.02,-0.50,0.00,0.00,-0.00
0.61,-9.97,0.02,-0.50,0.00,0.00,-0.00
0.62,-9.97,0.03,-0.50,0.00,0.00,0.00
0.63,-9.97,0.03,-0.50,0.00,0.00,0.00
0.64,-9.96,0.03,-0.49,0.00,0.00,-0.00
0.65,-9.96,0.03,-0.49,0.00,0.00,-0.00
0.67,-9.97,0.03,-0.48,0.00,0.00,0.00
0.68,-9.98,0.02,-0.47,0.00,-0.00,-0.00
0.69,-9.98,0.02,-0.47,0.00,-0.00,-0.00
0.70,-9.98,0.03,-0.46,-0.00,-0.00,-0.00
0.71,-9.98,0.03,-0.46,-0.00,-0.00,-0.00
0.72,-9.97,0.04,-0.50,0.00,-0.00,-0.00
0.74,-9.97,0.04,-0.50,0.00,-0.00,-0.00
0.75,-9.96,0.01,-0.52,0.00,0.00,0.00
0.76,-9.96,0.02,-0.50,-0.00,0.00,0.00
0.77,-9.96,0.02,-0.50,-0.00,0.00,0.00
0.78,-9.97,0.01,-0.48,0.00,0.00,0.00
0.79,-9.97,0.01,-0.48,0.00,0.00,0.00
0.80,-9.97,0.02,-0.48,-0.00,0.00,0.00
0.82,-9.97,0.02,-0.48,-0.00,0.00,0.00
0.83,-9.96,0.02,-0.49,0.00,0.00,0.00
0.84,-9.97,0.01,-0.49,0.00,0.00,0.00
0.85,-9.97,0.01,-0.49,0.00,0.00,0.00
0.86,-9.97,0.02,-0.50,-0.00,0.00,-0.00
0.87,-9.97,0.02,-0.50,-0.00,0.00,-0.00
0.88,-9.98,0.02,-0.46,-0.00,0.00,0.00
0.90,-9.98,0.02,-0.46,-0.00,0.00,0.00
0.91,-9.97,0.03,-0.48,-0.00,0.00,-0.00
0.92,-9.98,0.01,-0.47,-0.00,0.00,-0.00
0.93,-9.98,0.01,-0.47,-0.00,0.00,-0.00
0.94,-9.98,0.02,-0.49,-0.00,0.00,-0.00
0.95,-9.98,0.02,-0.49,-0.00,0.00,-0.00
0.96,-9.97,0.03,-0.47,0.00,0.00,-0.00
0.98,-9.97,0.03,-0.47,0.00,0.00,-0.00
0.99,-9.99,0.05,-0.50,0.00,0.00,-0.00
1.00,-9.99,0.05,-0.50,0.00,0.00,-0.00
1.01,-9.99,0.04,-0.50,0.00,-0.00,-0.00
1.02,-9.97,0.03,-0.48,0.00,0.00,0.00
1.03,-9.97,0.03,-0.48,0.00,0.00,0.00
1.04,-9.96,0.02,-0.47,0.00,-0.00,-0.00
1.05,-9.96,0.02,-0.47,0.00,-0.00,-0.00
1.07,-9.96,0.04,-0.48,-0.00,0.00,-0.00
1.08,-9.96,0.04,-0.48,-0.00,0.00,-0.00
1.09,-9.96,0.01,-0.52,0.00,0.00,0.00
1.10,-9.96,0.01,-0.52,0.00,0.00,0.00
1.11,-9.97,0.01,-0.48,0.00,0.00,-0.00
1.12,-9.97,0.02,-0.51,0.00,0.00,0.00
1.13,-9.97,0.02,-0.51,0.00,0.00,0.00
1.14,-9.96,0.01,-0.50,0.00,-0.00,0.00
1.15,-9.96,0.01,-0.50,0.00,-0.00,0.00
1.16,-9.98,0.05,-0.55,-0.00,-0.00,-0.00
1.18,-9.98,0.05,-0.55,-0.00,-0.00,-0.00
1.19,-9.96,0.01,-0.48,0.00,-0.00,-0.00
1.20,-9.97,0.03,-0.52,-0.00,0.00,-0.00
1.21,-9.97,0.03,-0.52,-0.00,0.00,-0.00
1.22,-9.97,0.14,-0.49,0.00,-0.01,-0.00
1.23,-9.97,0.14,-0.49,0.00,-0.01,-0.00
1.24,-9.96,-0.21,-0.66,0.00,-0.03,-0.00
1.26,-9.96,-0.21,-0.66,0.00,-0.03,-0.00
1.27,-10.28,0.13,-1.35,-0.01,-0.03,0.00
